"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A22",111,"you eating the piggys nose","pig dog","pig","pig","pig",,,"pig"
"A22",112,"look jono","pig dog",,"pig","pig",,,"pig"
"A22",113,"see the piggy","pig dog","pig","pig","pig",,"pig","pig"
"A22",114,"should we do your toes","pig dog",,"child","pig",,"mom","pig"
"A22",115,"this little piggy","pig dog",,"child","pig",,"mom","pig"
"A22",116,"toes","pig dog",,"child",,,"pig","pig"
"A22",117,"wheres the toes","pig dog","pig","child",,,"pig","pig"
"A22",118,"tail","pig dog",,"child",,,"pig","pig"
"A22",119,"does the piggy have toes","pig dog","pig","child",,,"pig","pig"
"A22",120,"does the doggy have toes","pig dog","dog","dog","dog",,"dog","pig"
"A22",121,"toes","pig dog",,"child","dog",,"dog","pig"
"A22",122,"yes","pig dog",,"child","dog",,"dog","pig"
"A22",123,"does that taste good","pig dog","dog","child",,,"dog","dog"
"A22",124,"you want to see some more toys","pig dog",,"child",,,,"dog pig"
"A22",125,"car","car","car","child",,,"car",
"A22",126,"ha","car pig dog",,"child",,,"dog",
"A22",127,"give her the piggies","car pig dog","pig","child",,,"dog",
"A22",128,"give her the piggies","car pig dog","pig","child",,,"dog",
"A22",129,"ha","car truck",,"truck",,"truck","truck",
"A22",130,"cars","car truck","car","car truck",,,"car truck","car truck"
"A22",131,"cars","car truck","car","car truck",,,"car truck","car truck"
"A22",132,"wheres the door of the car","car truck","car","child",,,,"car"
"A22",133,"byebye","car truck",,,,,,"car"
"A22",134,"say byebye","car truck",,"child",,,,"car"
"A22",135,"byebye doggy","car truck","dog",,,,,"car"
"A22",136,"can you say byebye","car truck",,"child",,,,"car"
"A22",137,"byebye doggy","car truck","dog","child",,,,"car"
"A22",138,"you liked the doggy didnt you","car truck","dog","child",,,,"car"
"A22",139,"okay","car truck",,"car",,,,"car"
"A22",140,"wheres the door","car truck","car","car",,"car",,"car"
"A22",141,"wheres the door of the car","car truck","car","car",,,,"car"
"A22",142,"can you open the door","car truck","car","car",,,"car","car"
"A22",143,"there","car truck",,"car",,,"car","car"
"A22",144,"can you open the other door","car truck","car","car",,,"car","car"
"A22",145,"turn it this way","car truck","car","car","car",,"car","car"
"A22",146,"yes turn it this way","car truck","car","car","car child",,"car","car"
"A22",147,"ha","car truck",,"car","car child",,"car","car"
"A22",148,"open the other door","car truck","car","car","car child",,"car","car"
"A22",149,"like this","car truck",,"car","car child",,"car","car"
"A22",150,"oooo open the other door","car truck","car","car","car",,"car","car"
"A22",151,"there","car truck",,"car","car",,"car","car"
"A22",152,"close the door","car truck","car","car","car",,"car","car"
"A22",153,"close the door","car truck","car","car","car",,"car","car"
"A22",154,"close the other door","car truck","car","car","car",,"car","car"
"A22",155,"ha","car truck",,"car","car",,"car","car"
"A22",156,"finger","car truck",,"car","car",,"car","car"
"A22",157,"ha","car truck",,"car","car",,"car","car"
"A22",158,"yes door","car truck","car","car","car",,"car","car"
"A22",159,"uhoh door this car have a door","car truck","truck","truck","car",,"truck","truck"
"A22",160,"wheres the door","car truck","truck","truck","truck",,"truck","truck"
"A22",161,"wheres the door","car truck","truck","truck",,,"truck","truck"
"A22",162,"no door","car truck",,"truck",,,"truck","truck"
"A22",163,"no door just wheels","car truck",,"truck",,,"truck","truck"
"A22",164,"can you touch the wheels","car truck","truck","truck",,,"truck","truck"
"A22",165,"can you touch the wheels","car truck","truck","child",,,"truck","truck"
"A22",166,"wheels","car truck",,"truck","truck",,"truck","truck"
"A22",167,"wheels","car truck",,"truck","truck",,"truck","truck"
"A22",168,"look jono","car truck",,"car",,,"truck","truck"
"A22",169,"ha","car truck",,"car","car",,"car","truck"
"A22",170,"wheels","car truck",,"car","car",,"car","truck"
"A22",171,"wheels","car truck",,"car","car",,"car","truck"
"A22",172,"wheels","car truck",,"car","car",,"car","truck"
"A22",173,"the wheels go round","car truck","car","car","car",,"car","car"
"A22",174,"wheres the wheels","car truck","car","car",,,"car","car"
"A22",175,"wheres the wheels","car truck","car","child",,,"car","car"
"A22",176,"you want to drive","car truck",,"car",,,"car","car"
"A22",177,"drive on mommy","car truck",,"child",,,,"car"
"A22",178,"yeah","car truck",,"car",,,"car",
"A22",179,"ha","car truck",,"truck","truck",,"truck",
"A22",180,"this is a truck","car truck","truck","truck","truck",,"truck",
"A22",181,"byebye truck","car truck","truck","truck",,,"truck",
"A22",182,"can you say byebye","car truck",,"child",,,"truck",
"A22",183,"yeah byebye truck","car truck","truck","truck",,,"truck",
"A22",184,"came back","car truck",,"child",,,,"car truck"
"A22",185,"came back","car truck",,"child",,,,"car truck"
"A22",186,"yes dog","car truck dog","dog","child",,"dog","dog","car truck"
"A22",187,"byebye dog","car truck dog","dog","child",,,"dog","car truck"
"A22",188,"you want to say hi to the doggy","car truck dog","dog","child",,,"dog","car truck"
"A22",189,"yeah","car truck dog",,"child",,,"dog","car truck"
"A22",190,"you like the doggy huh","car truck","dog","child",,,,"car truck"
"A22",191,"what is on the truck","car truck","truck","truck","truck",,"truck","car"
"A22",192,"what is that","car truck","truck","truck",,"truck","truck","car"
"A22",193,"what is that","car truck","truck","truck",,"truck","truck","car"
"A22",194,"its a what","car truck","truck","child",,,"truck","car"
"A22",195,"bear","car truck",,"child",,,"truck","car"
"A22",196,"oh","car truck",,"child",,,"truck","car"
"A22",197,"truck in green jono and the car is red","car truck","truck car","car truck",,"car truck","car","car"
"A22",198,"uhoh byebye truck","car truck","truck","truck",,,"truck","car"
"A22",199,"byebye","car truck",,"truck",,,"truck","car"
"A22",200,"what will you do with the car","car truck","car","child",,"car","truck","car"
"A22",201,"is the car going to drive","car truck","car","child",,,"truck","car"
"A22",202,"lets have a nose wipe","car truck",,"child",,,"car",
"A22",203,"bye","car truck",,"child",,,"car",
"A22",204,"byebye car","car truck","car","car",,,"truck","truck"
"A22",205,"bye","car truck",,,,,"truck",
"A22",206,"bye car bye truck","car truck","car truck","child",,,,
"A22",207,"ha","car truck",,"child",,,,"car truck"
"A22",208,"are you going to get some more toys","car truck brush box",,"child",,,"brush box","car truck"
"A22",209,"can you go give her the trucks","car truck brush box","truck car","child",,,,"car truck"
"A22",210,"can you give her the trucks","car truck brush box","truck car","child",,,,"car truck"
"A22",211,"and the car","car truck brush box","car","child",,,"car","car truck"
"A22",212,"whats that jono","car truck brush box","brush box","brush",,"brush","brush","car truck"
"A22",213,"go give her the truck the car","car truck brush box","truck","child",,,,"car truck"
"A22",214,"thank you","car truck brush box",,"child",,,,"truck"
"A22",215,"give her the truck","car truck brush box","truck","child",,,,"truck"
"A22",216,"thank you","car truck brush box",,"child",,,"brush",
"A22",217,"what is that jono","brush box","brush","brush",,,"brush","brush"
"A22",218,"brush","brush box","brush",,,,,"brush"
"A22",219,"yes","brush box",,"child",,,,"brush"
"A22",220,"what did you brush","brush box",,"child",,,"brush","brush"
"A22",221,"did you brush your nose","brush box",,"child",,,"brush","brush"
"A22",222,"or did you brush your hair","brush box",,"child",,,"brush","brush"
"A22",223,"nose yes","brush box",,"child",,,"brush","brush"
"A22",224,"hair","brush box",,"brush",,,,"brush"
"A22",225,"we brush our hair","brush box",,"child",,,"brush","brush"
"A22",226,"whats that","brush box","box","box",,,"box","box brush"
"A22",227,"the car","brush box","car",,,,,"box"
"A22",228,"the cars are all gone","brush box","car","child",,,,"box"
"A22",229,"whats that","brush box","box","box",,"box","box","box"
"A22",230,"box","brush box","box","box",,"box",,"box"
"A22",231,"can you say box","brush box","box","child",,"box",,"box"
"A22",232,"what do you want do you want to put something in the box","brush box","box","child",,,,"box"
"A22",233,"what do you want to put in the box","brush box","box","box",,,"box","box"
"A22",234,"box","brush box","box","box",,,"box","box"
"A22",235,"you can go get the car if you want jono","brush box car","car","child",,,"car","box"
"A22",236,"you going to come sit on my lap","brush box car truck",,"child",,,"car truck box","car truck box"
"A22",237,"oh there you go","brush box car truck",,"child","child",,,"car truck box"
"A22",238,"are you going to put something in the box","brush box car truck","box","child",,,,
"A22",239,"dog","brush box car truck dog","dog","child",,,"dog",
"A22",240,"you like them all huh","brush box car truck dog",,"child",,,"car box","car box"
"A22",241,"ha","box car truck",,"child",,,"car box","car box"
"A22",242,"car in the box will it fit","box car truck","car box","child",,,"truck","box truck"
"A22",243,"put the box down","box car truck","box","box","box",,"box","box truck"
"A22",244,"you want to put the car in the box","box car truck","car box","car","car",,"box","box truck"
"A22",245,"ha","box car truck",,"car",,,"car","truck"
"A22",246,"wheres the lid","box car truck","box","car","car",,"car","truck"
"A22",247,"wheres the lid for the box","box car truck","box","car","car",,"car","truck"
"A22",248,"oh thats the door of the car","box car truck","car","car",,,"car","car"
"A22",249,"there","box car truck",,"box",,,"car",
"A22",250,"there","box car truck",,"car",,,"car","box"
"A22",251,"you going to put the lid on top","box car truck","box","child",,,"car","box"
"A22",252,"there","box car truck",,"box","box",,,
"A22",253,"wheres the car jono","box car","car","box","box",,,
"A22",254,"wheres the car","box car","car","box","box",,"truck",
"A22",255,"in the box","brush box car truck","box","child",,,"car","box truck"
"A22",256,"ha","brush box car truck",,"truck",,,"truck","box truck"
"A22",257,"truck","brush box car truck","truck","truck",,,"truck","box truck"
"A22",258,"will it work","brush box car truck",,"truck",,,"truck","box truck"
"A22",259,"no","brush box car truck",,"truck",,,"truck","box truck"
"A22",260,"door","brush box car truck",,"car",,,"car","car"
"A22",261,"whats inside","brush box car truck",,"car",,,"car","car"
"A22",262,"is there a chair inside of the car","brush box car truck","car","car",,,"car","car"
"A22",263,"chair","brush box car truck",,"child",,"car","car","car"
"A22",264,"chair for a person to sit in","brush box car truck",,"child",,,"car","car"
"A22",265,"chair","brush box car truck",,"car",,,"car","car"
"A22",266,"can you say chair","brush box car truck",,"child",,,"car","car"
"A22",267,"good","brush box car truck",,"car",,,"car","car"
"A22",268,"there it goes in the box","brush box car truck","box","car",,,"car","car box"
"A22",269,"can jono say box","brush box car truck","box","child",,,"truck","truck"
"A22",270,"what","truck",,"child",,,"truck","truck"
"A22",271,"oh two boxes","box car truck","box","truck",,,"car","box"
"A22",272,"two cars in two boxes","box car truck","car box","car truck",,"car truck","car","box"
"A22",273,"uhoh","brush box car truck",,"child",,,"car truck","box"
"A22",274,"upside down","brush box car truck",,"car",,,"car",
"A22",275,"right side up","brush box car truck",,"child",,,"truck",
"A22",276,"right side up","brush box car truck",,"child",,,"truck","truck"
"A22",277,"oh what are you doing you silly wampus","brush box car truck",,"child","child",,"car","truck"
"A22",278,"byebye car","brush box car truck","car","car",,,"car","truck"
"A22",279,"byebye truck","brush box car truck","truck","truck",,,"truck",
"A22",280,"whoa","brush box car truck",,,,,,
"A22",281,"you gonna push me down",,,"child","child",,"mom","mom"
"A22",282,"what you looking for",,,"child",,,"mom","mom"
"A22",283,"what you looking for hum",,,"child","child",,,"mom"
"A22",284,"uhoh","dog pig",,,"child",,,
"A22",285,"jono","dog pig",,"child",,,,
"A22",286,"should he see you do this","dog pig",,,,,,
"A22",287,"ha","dog pig",,"child",,,"dog pig","dog pig"
"A22",288,"doggy","dog pig","dog","child","child",,"dog pig","dog pig"
"A22",289,"yeah you found it","dog pig","dog","dog","dog",,"dog","dog"
"A22",290,"ooo piggy","dog pig","pig","pig",,,,"dog pig"
"A22",291,"doggy and piggy","dog pig","dog pig","dog pig","child dog pig",,,"dog pig"
"A22",292,"oh theyre so warm","dog pig","dog pig","dog pig","child dog pig",,,"dog pig"
"A22",293,"there you go","dog pig",,"child","child",,"pig","dog pig"
"A22",294,"what does piggy say","dog pig","pig","pig","child",,"pig","pig"
"A22",295,"what does piggy say","dog pig","pig","child","child",,"pig",
"A22",296,"yeah","dog pig",,"child","child",,"pig","pig"
