video,utt.num,utt,objects.present,objects.referred,mom.eyes,mom.hands,mom.point,kid.eyes,kid.hands
A16,127,one more huh,alphabet,,child,box,,alphabet,alphabet
A16,128,set out the alphabet,alphabet,alphabet,child,,,alphabet,
A16,129,come here,alphabet,,child,,,alphabet,
A16,130,come here,alphabet,,child,,,alphabet,
A16,131,em em,alphabet,,child,,,alphabet,
A16,132,can you open that,alphabet pepperoni cheese hotdog brush box,,,,,,
A16,133,ha,alphabet pepperoni cheese hotdog brush box,,,,,,
A16,134,what is that,alphabet pepperoni cheese hotdog brush box,,,,,,
A16,135,is that the top,alphabet pepperoni cheese hotdog brush box,,,,,,
A16,136,uh oh did you drop the  pepperoni,alphabet pepperoni cheese hotdog brush box,pepperoni,child,,,,pepperoni
A16,137,emmy whats in here,alphabet pepperoni cheese hotdog brush box,,child,alphabet,,,alphabet
A16,138,ha,alphabet pepperoni cheese hotdog brush box,,alphabet,alphabet,,,alphabet
A16,139,whats in there,alphabet pepperoni cheese hotdog brush box,,child,alphabet,,,alphabet
A16,140,come here lets put the pepperoni and the cheese back in this one,alphabet pepperoni cheese hotdog brush box,pepperoni cheese,pepperoni cheese,pepperoni cheese alphabet,,,pepperoni cheese
A16,141,huh,alphabet hotdog brush box,,pepperoni cheese,pepperoni cheese,,,
A16,142,do you want to put the top on,alphabet hotdog brush box,,child,,,,
A16,143,can you put the top on there for me,alphabet hotdog brush box,,child,,,,
A16,144,thank you,alphabet hotdog brush box,,,,,,
A16,145,good girl,alphabet hotdog brush box,,,,,,
A16,146,see and its all closed up,alphabet hotdog brush box,,,,,,
A16,147,ha,alphabet flashlight,flashlight,flashlight,,,,
A16,148,emily wha wha whats this,alphabet flashlight,flashlight,flashlight,flashlight,,alphabet,flashlight
A16,149,whos that,alphabet flashlight,,flashlight,flashlight,,alphabet,flashlight
A16,150,how did you get those,alphabet flashlight,flashlight,,flashlight,,alphabet,
A16,151,huh,alphabet flashlight,,child,flashlight,,alphabet,
A16,152,whats this,alphabet flashlight,flashlight,child,flashlight,,alphabet,
A16,153,is this your flashlight,alphabet flashlight,flashlight,child,flashlight,,alphabet,flashlight
A16,154,huh,alphabet flashlight,,child,,,alphabet,alphabet
A16,155,yeah is that your alphabet,alphabet flashlight,alphabet,,,,alphabet,alphabet
A16,156,here are you going to take all the alphabet out of there,alphabet flashlight,alphabet,alphabet,,,alphabet,alphabet
A16,157,and thats flashlight huh,alphabet flashlight,flashlight,flashlight,,,flashlight,flashlight
A16,158,wheres your other hotdog,alphabet flashlight hotdog,hotdog,child,,,flashlight hotdog,hotdog
A16,159,wheres the hotdog that goes in there,alphabet flashlight hotdog,hotdog,child,,,hotdog,
A16,160,are you sitting on it,alphabet flashlight hotdog,hotdog,child,,,hotdog,
A16,161,ha,hotdog,,child,,,hotdog,
A16,162,wheres the hotdog,hotdog,hotdog,child,,,hotdog,hotdog
A16,163,there it is,hotdog,hotdog,child,,,hotdog,hotdog
A16,164,does it go in the bun,alphabet flashlight hotdog,hotdog,hotdog,,,hotdog,hotdog
A16,165,can you put it back,alphabet flashlight hotdog,hotdog,hotdog,,,hotdog,hotdog
A16,166,good girl,alphabet flashlight hotdog,,child,,,hotdog,mom
A16,167,and put in on the plate with the other one,alphabet flashlight hotdog,hotdog,,,,hotdog,
A16,168,or no take the other one off the plate too,alphabet flashlight hotdog,hotdog,,,,hotdog,hotdog
A16,169,huh,alphabet flashlight hotdog,,hotdog,hotdog,,hotdog,hotdog
A16,170,can we put the flashlight in a bun,alphabet flashlight hotdog,flashlight hotdog,flashlight,flashlight,,hotdog,flashlight
A16,171,there how does that look,alphabet flashlight hotdog,,flashlight,flashlight,,hotdog,flashlight
A16,172,huh or how about some alphabets in here,flashlight,alphabet hotdog,hotdog,alphabet,,flashlight,
A16,173,emily come here,flashlight,,,,,flashlight,
A16,174,em em,flashlight,,,,,flashlight,
A16,175,ha,,,child,,,,mom
A16,176,what is that patricks,,,child,,,,mom
A16,177,look at that,hotdog,,,,,,
A16,178,Youre sitting on a hotdog i think,hotdog,hotdog,child,,,,
A16,179,and what else are you sitting on,hotdog,,,,,,
A16,180,oh patricks thing,hotdog,,,,,,
A16,181,ha,hotdog,,child,,,,
A16,182,you gonna eat it,hotdog cheese pepperoni,cheese pepperoni,child,child,,,
A16,183,Are you hungry,hotdog cheese pepperoni,,child,child,,,
A16,184,huh,hotdog cheese pepperoni,,child,,,,
A16,185,uh oh,hotdog cheese pepperoni,,pepperoni cheese,,,,pepperoni cheese
A16,186,put it back,hotdog cheese pepperoni,pepperoni,pepperoni,,,pepperoni,pepperoni
A16,187,and what about the cheese,hotdog cheese pepperoni,cheese pepperoni,pepperoni,,,pepperoni,pepperoni
A16,188,can you put the cheese back,hotdog cheese pepperoni,cheese pepperoni,pepperoni,,,pepperoni,pepperoni
A16,189,wheres the cheese,hotdog cheese pepperoni,cheese pepperoni,cheese,,,,cheese
A16,190,good girl,hotdog cheese pepperoni,,cheese,,,cheese,cheese
A16,191,and wheres the other piece,hotdog cheese pepperoni,cheese,cheese,,,cheese,cheese
A16,192,one more piece em,hotdog cheese pepperoni,cheese,cheese,,,cheese,cheese
A16,193,under your leg,hotdog cheese pepperoni,,cheese,,,,cheese
A16,194,its right under your leg,hotdog cheese pepperoni,cheese,cheese,,,,cheese
A16,195,there it is,hotdog cheese pepperoni,cheese,cheese,,,,cheese
A16,196,good girl,hotdog cheese pepperoni,,cheese,,,cheese,cheese
A16,197,yeah push it back in,hotdog cheese pepperoni,cheese,cheese,,,cheese,cheese
A16,198,and can you put the top on,hotdog cheese pepperoni,,cheese,,,cheese,cheese
A16,199,wheres the top emmy,hotdog cheese pepperoni,,child,,,,
A16,200,wheres the top,hotdog cheese pepperoni,,child,,,,
A16,201,ha,hotdog cheese pepperoni,,,,,,
A16,202,there it is,hotdog cheese pepperoni,,,,,,
A16,203,maybe we have to push the cheese down a little,hotdog cheese pepperoni,cheese,cheese,child,,,cheese
A16,204,there now can you push the top on,hotdog cheese pepperoni,,,,,,
A16,205,huh,hotdog,,,,,,
A16,206,here well straighten it out just a little bit,hotdog,,,,,,
A16,207,now push,hotdog,,,,,,
A16,208,there,hotdog,,,,,,
A16,209,there,hotdog,,,,,,
A16,210,i dont think you need two tops,hotdog,,,,,,
A16,211,i think that top goes on that can over there,hotdog,,,,,,
A16,212,see on this one,hotdog,,,,,,
A16,213,huh,hotdog,,,,,,
A16,214,do you think the hotdogs go in there like that,hotdog,hotdog,hotdog,hotdog,,,hotdog
A16,215,huh,hotdog,,hotdog,,,hotdog,hotdog
A16,216,no the hotdogs dont go in there,hotdog,hotdog,hotdog,,,hotdog,hotdog
A16,217,what about do the vegetables,,,,,,,
A16,218,oh yeah,,,,,,,
A16,219,look at that,,,,,,,
A16,220,ha,,,,,,,
A16,221,huh,,,,,,,
A16,222,is that the pizza,,,,,,,
A16,223,boom,,,,,,,
A16,224,boom,,,,,,,
A16,225,how about can we put a top on this side,,,,,,,
A16,226,then it has a top on each side huh,,,,,,,
A16,227,yeah you made a tower,,,,,,,
A16,228,can you make it go boom,,,,,,,
A16,229,boom,,,,,,,
A16,230,boom,,,,,,,
A16,231,boom,,,,,,,
A16,232,here put this down,,,,,,,
A16,233,and do that,,,,,,,
A16,234,and then knock it over and say boom,,,,,,,
A16,235,boom,,,,,,,
A16,236,pull it off with your teeth,,,,,,,
A16,237,heres the cheese,cheese pepperoni,cheese,cheese,,,cheese,cheese
A16,238,yeah cheese,cheese pepperoni,cheese,cheese,,,cheese,
A16,239,do you have another cheese in there,cheese pepperoni,cheese,,,,,
A16,240,huh,cheese pepperoni,,,,,,
A16,241,do you have two pieces,cheese pepperoni,cheese,,,,,
A16,242,theres the other cheese,cheese pepperoni,cheese,,,,cheese,cheese
A16,243,mmmm,cheese pepperoni,,cheese,,,cheese,cheese
A16,244,wheres the pepperoni,cheese,pepperoni,,,,,
A16,245,ha,cheese,pepperoni,,,,,
A16,246,oh youre shaking it,cheese,,,,,,
A16,247,what about the tomato,cheese pepperoni,,,,,,
A16,248,that didnt want to come out did it,cheese,,,,,,
A16,249,oh there,cheese,,cheese,,,,cheese
A16,250,everythings out huh,cheese pepperoni,,cheese,cheese,,,cheese
A16,251,yeah em,cheese pepperoni,,cheese,cheese,,,cheese
A16,252,yeah,cheese pepperoni,,cheese,cheese,,,cheese
A16,253,ha,cheese pepperoni,,,,,,
A16,254,okay,,,,,,,
A16,255,put the top on,,,,,,,
A16,256,good girl,,,,,,,
A16,257,lets put all of your  stuff back,cheese pepperoni box brush,cheese pepperoni,,,,,
