"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A26",71,"ohhhh you want to take him off","dog pig","pig","pig","pig",,,"pig"
"A26",72,"oh you want to put your hand in","dog pig",,"pig","pig",,"pig","pig"
"A26",73,"you say hi mommy hi","dog pig",,"pig",,,"pig","pig"
"A26",74,"ohhh","dog pig",,"pig","pig",,"pig",
"A26",75,"is the pig sleeping","dog pig","pig","pig",,,"pig",
"A26",76,"oh he goes boom","dog pig","pig","child",,,"pig",
"A26",77,"is he running away","dog pig","pig","pig","dog",,"pig",
"A26",78,"oh he talks","dog pig","pig","child","pig",,"pig",
"A26",79,"oink oink oink oink","dog pig",,"pig","pig child",,"pig","pig"
"A26",80,"you have to squeeze it right here look","dog pig","pig","child","pig child",,"pig","pig"
"A26",81,"hi sam","dog pig",,"child","pig",,"pig","pig"
"A26",82,"oh the piggy fell down","dog pig","pig","pig",,,"pig",
"A26",83,"did he bump his head","dog pig","pig","child",,,"dog","pig"
"A26",84,"did the piggy bump his head","dog pig","pig","child","pig",,"dog",
"A26",85,"oink oink oink","dog pig",,"pig","pig",,"pig","pig"
"A26",86,"youre tickling the pig","dog pig","pig","child","pig",,"pig","pig"
"A26",87,"see hes wiggling his nose at you","dog pig","pig","child","pig",,"pig","pig"
"A26",88,"yeah","dog pig",,"child","pig child",,,
"A26",89,"you think youre on you think youre on stage dont you","dog pig",,"child","pig child",,,
"A26",90,"can mister piggy eat some of that","dog pig","pig","child","pig child",,,
"A26",91,"can you share some of that","dog pig",,"child","pig child",,"pig",
"A26",92,"thank you","dog pig",,"pig","pig child",,"pig",
"A26",93,"oh isnt that nice you share your toast with the pig","dog pig","pig","child","pig child",,,
"A26",94,"isnt that nice","dog pig",,"child","pig child",,,
"A26",95,"he says mmmmm thats so good","dog pig","pig","pig","pig",,"pig",
"A26",96,"ummmmmm","dog pig",,"child","pig",,"pig","pig"
"A26",97,"yes yes you eat that too","dog pig",,"child","pig",,,
"A26",98,"oh there goes the telephone","dog pig",,"pig","pig",,"pig",
"A26",99,"oh","dog pig",,"child","pig",,,
"A26",100,"thats nice","dog pig",,"pig","pig",,"pig",
"A26",101,"oh look what came look it","dog car truck",,"child","pig","car truck","car truck",
"A26",102,"theres the car","dog car truck","car","car","pig",,"car","car"
"A26",103,"zoom zoom zoom","car",,"pig","pig",,"car","car"
"A26",104,"yeah thats a nice red car","car truck pig","car","child","pig",,"car","car"
"A26",105,"and theres a big truck","car truck pig","truck","truck","pig",,"truck","truck"
"A26",106,"the green truck","car truck pig","truck","child","pig",,"truck","truck"
"A26",107,"bye bye pig","car truck pig","pig","pig",,,"pig","truck"
"A26",108,"oh mommy should hold the pig","pig","pig","child",,,"pig","pig"
"A26",109,"okay ill hold it","pig","pig","child","pig",,"pig",
"A26",110,"okay","pig",,"child","pig",,,
"A26",111,"oh we get all the toys","car truck pig","car truck pig","car","pig",,"car",
"A26",112,"oh is this mine","car truck pig","pig","child","pig",,"pig","car truck pig"
"A26",113,"oh its yours","car truck pig","pig","child",,,,"car truck pig"
"A26",114,"yeah","car truck pig",,"child",,,,"car truck"
"A26",115,"where are the tru wheres the truck going","car truck pig","truck","child","child",,,"car truck"
"A26",116,"is the truck going byebye","car truck pig","truck","truck","child",,"truck","car truck"
"A26",117,"oh zoom zoom zoom","car truck pig",,"child","truck",,"truck","car"
"A26",118,"oh crash","car truck",,"child",,,"car","car"
"A26",119,"down","car truck",,"child",,,"truck","truck"
"A26",120,"truck went down again","car truck","truck","child",,,"truck","car truck"
"A26",121,"they fell down","car truck pig","car truck","child",,,"truck",
"A26",122,"boy this is a fun game","car truck pig",,"child",,,,
"A26",123,"want to finish playing with the truck honey",,"truck","car",,,,
"A26",124,"here comes the car its gonna come after you","car truck pig","car","car","car",,"car",
"A26",125,"crash","car truck pig",,"child","truck",,"truck","car"
"A26",126,"oh you okay","car truck pig",,"child",,,,"car truck"
"A26",127,"you okay honey","car truck pig",,"child","child",,,"car truck"
"A26",128,"oh this is just spit up a little bit thats all",,,,,,,
"A26",129,"no you dont have to play with it",,,,,,,
"A26",130,"yes",,,"child","child",,,
"A26",131,"no you ill go throw it away in the garbage okay",,,"child","child",,,
"A26",132,"oh you want to go throw it in the garbage",,,"child",,,,
"A26",133,"she just had to throw something away",,,,,,,
"A26",134,"you did it very good",,,,,,,
"A26",135,"oh yes this is a sword","car truck",,"child",,,,
"A26",136,"over here sam come over here",,,"child",,,,
"A26",137,"here","car truck pig",,"child",,,,
"A26",138,"here come get the cars","car truck pig","car truck","child","truck",,"car truck",
"A26",139,"here are the cars","car truck pig","car truck","truck","truck",,"truck",
"A26",140,"heres the truck","car truck pig","truck","truck","truck",,"truck",
"A26",141,"you threw the sword at the truck","car truck pig","truck","child","truck",,"truck",
"A26",142,"oh maybe the truck can park over here",,"truck","truck","truck",,,
"A26",143,"yes just like the big boys","car truck pig",,"child",,,,
"A26",144,"come over here honey","car truck pig",,"child","car",,,
"A26",145,"oh sam look at the car the door opens","car truck pig","car","child","car",,"car",
"A26",146,"look it","car truck pig",,"car","car",,"car",
"A26",147,"the door opens","car truck pig","car","child","car",,"car",
"A26",148,"look","car",,"car","car",,"car",
"A26",149,"oh it opens","car","car","child","car",,"car",
"A26",150,"yeah","car truck",,"car","car",,"car","car"
"A26",151,"can you close that one","car truck","car","car","car",,"car","car"
"A26",152,"thats very good","car truck",,"child","car",,"car","car"
"A26",153,"does anything else open","car truck",,"car","car",,"car",
"A26",154,"no","car truck",,"car","car",,"car",
"A26",155,"but you can open the doors yeah","car truck","car","car","car",,"car","car"
"A26",156,"yeah","car truck",,"child",,,"car","car"
"A26",157,"no it doesnt open huh","car truck","car","child",,,"car","car"
"A26",158,"the hood doesnt open","car truck","car","car",,,"car","car"
"A26",159,"just the doors","car truck","car","child","car",,"mom",
"A26",160,"but we can open the doors again","car truck","car","child","car",,"car",
"A26",161,"want to open the doors","car truck","car","car","car",,"car","car"
"A26",162,"can you open it by yourself","car truck","car","car","car",,"car","car"
"A26",163,"here this way","car truck",,"car","car",,"car",
"A26",164,"here turn it around this way","car truck","car","car","car",,"car",
"A26",165,"here you can open the door","car pig","car","car","car","car","car",
"A26",166,"open the door","car pig","car","car","car",,"car","car"
"A26",167,"its a red car just like mommys","car truck pig","car","car","car",,"car","car"
"A26",168,"just like mommys car","car truck pig","car","car","car",,"car","car"
"A26",169,"thats the car you love the red car","car truck pig","car","car",,,"car","car"
"A26",170,"yes you open the door","car truck pig","car","car",,"car","car","car"
"A26",171,"now close the door","car truck pig","car","car",,,"car","car"
"A26",172,"can you close it","car truck pig","car","car",,,"car","car"
"A26",173,"there","car truck pig",,"car",,,"car","car"
"A26",174,"you close the door","car truck pig","car","child",,,"car","car"
"A26",175,"open the door","car truck pig","car","car",,,"car","car"
"A26",176,"good","car truck pig",,"car",,,"car","car"
"A26",177,"close the door","car truck pig","car","car",,,"car","car"
"A26",178,"open","car truck pig",,"child",,,"car","car"
"A26",179,"yeah you can open that one too","car truck pig","car","car",,,"car","car"
"A26",180,"pull it open see","car truck pig","car","car","car",,"car","car"
"A26",181,"look like this see we go like this and it opens","car truck pig","car","car","car",,"car","car"
"A26",182,"there","car truck pig",,"car",,,"car","car"
"A26",183,"oh car fell down","car truck pig","car","child",,,"car",
"A26",184,"zoom zoom zoom","car pig",,"car",,,"car","car"
"A26",185,"oh sam look at this","car","box","box brush","child",,"car","car"
"A26",186,"whats this","car box brush","box","child","box",,"box","car"
"A26",187,"a box","car box brush","box","child","box",,"box","car"
"A26",188,"yeah","car box brush",,"box",,,"box","car"
"A26",189,"oh and oh a brush","car box brush","brush","brush",,,"brush","car brush"
"A26",190,"you gonna brush your hair thats so pretty","car box brush",,"brush",,,,"brush"
"A26",191,"oh thats so pretty","car box brush",,"child",,,"brush","brush"
"A26",192,"whats in the box","car box brush","box","box",,"box","box",
"A26",193,"shall we open the box","car box brush","box","box","car",,"box",
"A26",194,"oh","box brush",,"box",,,"box","box"
"A26",195,"its empty","box brush","box","box",,,"box","box"
"A26",196,"all gone","box brush",,"box",,,"box","box"
"A26",197,"all gone yeah","box brush",,"box",,,,"box"
"A26",198,"good","box",,"box",,,"box","box"
"A26",199,"great","box",,"child",,,"mom","box"
"A26",200,"is this for mommy","box","box","child",,,"mom","box"
"A26",201,"all done","box",,"child",,,,"box"
"A26",202,"you gonna give me","box",,"box",,,,"box"
"A26",203,"where are you going to put it","box","box","child",,,,"box"
"A26",204,"oh thats a good place","box",,"child",,,"mom","box"
"A26",205,"can mommy have the box","box","box","child",,,"box",
"A26",206,"oh can i have it","box brush","box","child",,,"mom","box"
"A26",207,"is this mine","box brush","box","child",,"box","mom","box"
"A26",208,"its yours","box brush","box","child",,,"mom","box"
"A26",209,"everything is yours","box brush",,"child",,,"box","box"
"A26",210,"oh you opened it again","box brush","box","child",,,"box","box"
"A26",211,"oh its open","box brush","box","child",,,"box","box"
"A26",212,"all done","box brush",,"child",,,"mom","box"
"A26",213,"yeah","box brush",,"box",,,"brush","box"
"A26",214,"you gonna clean","box brush",,"brush",,,,"box brush"
"A26",215,"oh thats n oh isnt that nice","box brush",,"child",,,,"box brush"
"A26",216,"yes quick come back to mommy","box brush",,"child","child",,,"box"
"A26",217,"this is a such a nice box","box brush","box","box","child",,,"box"
"A26",218,"now we can put all kinds of things in the box cant we","box brush","box","box","child",,"box","box"
"A26",219,"yes","box brush",,"box","child",,"box","box"
"A26",220,"you need a tissue too dont you","box brush",,"child",,,"box","box"
"A26",221,"get you a tissue","box brush",,"child",,,"box","box"
"A26",222,"oh is the pretty picture you made","box",,"child",,,"mom","box"
"A26",223,"oh thank you honey","box",,"child",,,"mom","box"
"A26",224,"ill put it right here","box",,"child",,,"mom","box"
"A26",225,"come show me the box again",,"box","child",,,,"box"
"A26",226,"maybe we can build with the blocks uh box","box","box","child",,,,
"A26",227,"come here","box",,"child","box",,"box",
"A26",228,"wheres the other part of the box","box","box","child","box",,"box",
"A26",229,"so get me the rest of the box","box","box","child","box",,"box",
"A26",230,"thank you","box",,"child","box",,"box","box"
"A26",231,"thank you","box",,"box","box",,"box","box"
"A26",232,"look can we build a house","box","box","box","box",,"box",
"A26",233,"look well build a tunnel","box","box","box","box",,"box",
"A26",234,"oh theres a tunnel","box","box","box",,,"box",
"A26",235,"we can go into the tunnel","box","box","box",,,"box",
"A26",236,"yeah","box",,"child",,,"box","box"
"A26",237,"oh youre going to build it with your pens","box","box","child",,,"box","box"
"A26",238,"you gonna put your","box",,"child",,,,
"A26",239,"yes do you want me to have that",,,,,,,
"A26",240,"oh you want to draw",,,"child",,,,
"A26",241,"honey maybe we can draw later okay",,,"child",,,,
"A26",242,"can we draw later",,,"child",,,,
"A26",243,"later well draw",,,"child",,,,
"A26",244,"lets play with the box",,"box","box","box",,,
"A26",245,"what could we do with the box","box","box","box","box",,"box",
"A26",246,"you wanna close it","box","box","box","box",,"box","box"
"A26",247,"you want to put the box on your head","box","box","box","box",,"box","box"
"A26",248,"here we could put it on your head","box","box","box","box",,"box",
"A26",249,"oooo mommy put it on her head","box","box","child","box",,,
"A26",250,"oh look we each have a hat","box","box","child","box",,"mom",
"A26",251,"now we have a hat","box","box","child",,,"mom",
"A26",252,"boom","box",,"child",,,"mom",
"A26",253,"boom","box",,"child",,,"box",
"A26",254,"is that a hat","box","box","child",,,"box",
"A26",255,"oh what a nice hat","box","box","box",,,,"box"
"A26",256,"oh it looks so pretty","box","box","child",,,"box","box"
"A26",257,"look how you balance it","box","box","child",,,"box","box"
"A26",258,"one for mommy","box","box","box",,,"box","box"
"A26",259,"thank you honey thank you","box",,"child","box",,"box","box"
"A26",260,"is that pretty","box",,"child",,,"box","box"
"A26",261,"oh thats very nice very nice","box",,"child",,,"mom","box"
"A26",262,"oh is my hair all messed up now","box",,,,,"mom","mom"
"A26",263,"thank you","box",,,,,"mom","mom"
"A26",264,"thank you for fixing it","box",,,,,"mom","mom"
"A26",265,"those are my eyes my nose","box",,"child",,,"mom","mom"
"A26",266,"eyes yes","box",,"child",,,"mom","mom"
"A26",267,"this is my hair","box",,,,,"mom","mom"
"A26",268,"yeah thats my eye","box",,"child",,,"mom","mom"
"A26",269,"thats my mouth","box",,"child",,,"mom","mom"
"A26",270,"wheres my teeth","box",,"child",,,"mom","mom"
"A26",271,"teeth","box",,"child",,,"mom","mom"
"A26",272,"yeah","box",,"child",,,,
"A26",273,"how about the brush","box","brush","brush",,,"box",
"A26",274,"can you show mommy the brush","box","brush","child",,,"mom",
"A26",275,"wheres the brush","box","brush","box",,,"box","box"
"A26",276,"oh you like the box","box","box","box",,,"box","box"
"A26",277,"you still want to put that on your head dont you","box","box","box",,,"box","box"
"A26",278,"oh there","box",,"box","box",,"mom","box"
"A26",279,"there","box",,,"box",,"box","box"
"A26",280,"here we go","box",,,"box",,"box","box"
"A26",281,"yes","box",,"child",,,"mom",
"A26",282,"youve got it balanced youve got it","box","box","child",,,"mom",
"A26",283,"oh can we balance","box",,"child",,,"mom",
"A26",284,"oh keep dropping it dont we","box","box","child",,,"mom",
"A26",285,"yes","box",,"child","box",,"mom","box"
"A26",286,"oh","box",,"child","box",,"mom","box"
"A26",287,"hey come here","box",,"child",,,,"box"
"A26",288,"come here sam","box",,"child",,,,"box"
