"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A21",91,"what are those two","car truck brush box","box brush","child","child",,"box",
"A21",92,"what is that","car truck brush box","box","child","child",,"box","box"
"A21",93,"can you open that","car truck brush box","box","child","child",,,"box"
"A21",94,"ha","car truck brush box",,"box","child",,"box","box"
"A21",95,"ha","car truck brush box",,"box","child",,"box","box"
"A21",96,"is there anything inside","car truck brush box",,"child","child",,"box","box"
"A21",97,"what happened chris what happened","car truck brush box",,"child","box",,,
"A21",98,"huh","car truck brush box",,"child","child",,,
"A21",99,"can we whats this","car truck brush box","brush","brush","child","brush",,
"A21",100,"what color is that","car truck brush box","brush","brush","child",,"brush",
"A21",101,"what color is","car truck brush box",,"brush","child",,"brush",
"A21",102,"blue","car truck brush box",,"brush","child",,"brush",
"A21",103,"what is that","car truck brush box","brush","brush","child",,"brush",
"A21",104,"blue","car truck brush box",,"brush","child",,"brush",
"A21",105,"what is this","car truck brush box","brush","brush","child brush",,,"box"
"A21",106,"brush","car truck brush box","brush","brush","child brush",,"brush",
"A21",107,"wow can you put the brush in the box","car truck brush box","brush box","brush","child",,"brush","brush"
"A21",108,"what do you do with the brush","car truck brush box","brush","brush","child",,,
"A21",109,"in here","car truck brush box","box","child","child",,,
"A21",110,"oh","car truck brush box","box",,"child",,,
"A21",111,"microphone","car truck brush box","box",,"child",,,
"A21",112,"you dont like these two huh","car truck brush box","box brush","brush","brush",,"truck",
"A21",113,"youd rather play with the trucks","car truck brush box","car truck","child","brush",,"truck",
"A21",114,"okay","car truck brush box",,"car",,,"car","truck"
"A21",115,"yay","car truck brush box",,"car",,,"car","car brush"
"A21",116,"you wanna brush mommys hair","car truck brush box",,"child",,,"brush","brush"
"A21",117,"thank you","car truck brush box",,,,,"mom","brush"
"A21",118,"thank you","car truck brush box",,"brush",,,"brush","brush"
"A21",119,"how bout if we put the box on chris head","car truck brush box","box","child","box",,"car","car"
"A21",120,"two boxes","car truck brush box","box","box",,,"box","box"
"A21",121,"yeah a top and a bottom","car truck brush box","box","box",,,"box","box"
"A21",122,"on top yeah good boy","car truck",,"car","child",,"car","car"
"A21",123,"zoom","car truck",,"car","child",,"car","truck"
"A21",124,"uhoh its gonna fall","car truck","car","car","child",,"car","truck"
"A21",125,"maybe not","car truck",,"car","truck",,"car",
"A21",126,"do do do do do","car truck",,"car","truck",,"car",
"A21",127,"on top","car truck",,"car",,,"car","car"
"A21",128,"put the car on top of the truck","car truck","car truck","car",,,"car","car"
"A21",129,"okay","car truck",,"car",,,"car","car"
"A21",130,"zoom","car truck",,"car",,,"car",
"A21",131,"you sit down","car truck brush box",,"child",,,,"car truck"
"A21",132,"okay","car truck",,"child",,,,"car truck"
"A21",133,"here ill move that","car truck brush box",,,,,,"car truck"
"A21",134,"there you go","car truck brush box",,"child",,,,"car truck"
"A21",135,"is she taking your picture","car truck brush box",,"child","child",,"truck","car"
"A21",136,"yeah okay","car truck brush box",,"child",,,"car","truck"
"A21",137,"maybe we can put the box on top","car truck brush box","box","box","box",,"box","truck"
"A21",138,"ha","car truck brush box",,"box","box",,"box",
"A21",139,"wow","car truck brush box",,"box","box",,"box",
"A21",140,"ooops","car truck brush box",,"box",,,"box","box"
"A21",141,"no","car truck brush box",,"box",,,"box","box"
"A21",142,"are you brushing your socks","car truck brush box",,"brush",,,"brush","brush"
"A21",143,"hit","car truck brush box",,"brush",,,"car","brush"
"A21",144,"no hit","car truck brush box",,"brush",,,"car","car brush"
"A21",145,"oh good one","car truck brush box",,"car",,,"car","car"
"A21",146,"yeah","car truck brush box",,"car","box",,"car","car"
"A21",147,"mommy put it on her head","car truck brush box","box","child","box",,"mom",
"A21",148,"got you","car truck brush box",,"box","box",,,
"A21",149,"should we do it again","car truck brush box",,"child","box",,"mom",
"A21",150,"ha","car truck brush box",,"child",,,"mom",
"A21",151,"boo","car truck brush box",,"child",,,"mom",
"A21",152,"got you","car truck brush box",,"box","box",,"box",
"A21",153,"again","car truck brush box",,"child","box",,"mom",
"A21",154,"can you say one two three","car truck brush box",,"child","box",,"box",
"A21",155,"fall down car","car truck brush box","car","car",,,"car","car box"
"A21",156,"yeah the car fell down","car truck brush box","car","box","box",,"car","car"
"A21",157,"lets see if i can do this again","car truck brush box",,,"box",,"mom",
"A21",158,"no","car truck brush box",,"child",,,"mom",
"A21",159,"want me stop","car truck brush box",,"child","box",,"mom",
"A21",160,"okay","car truck brush box",,"box","box",,"box",
"A21",161,"oh careful","car truck brush box",,"box","box",,"box",
"A21",162,"careful dont throw too far","car truck brush box",,"box","box",,"box","box"
"A21",163,"next toy","car truck brush box dog pig",,,,,,"mom"
"A21",164,"ha","car truck brush box dog pig",,"dog pig",,,"dog pig",
"A21",165,"whats this","car truck brush box dog pig","dog pig","child",,,"dog pig",
"A21",166,"look","car truck brush box dog pig",,"dog pig",,,"dog pig",
"A21",167,"what is this",,"dog pig","dog pig",,,"dog pig",
"A21",168,"ah you love stuffed animals dont you",,,"dog pig","dog pig",,,
"A21",169,"what is this chris",,"pig","pig","dog pig",,,
"A21",170,"what is this","dog pig","pig","pig","pig",,"pig",
"A21",171,"i think its a pig","dog pig","pig","pig","pig",,"pig","mom"
"A21",172,"what sound does a pig make","dog pig","pig","child","pig",,"pig",
"A21",173,"no","dog pig",,"child","pig",,"pig","pig"
"A21",174,"a pig goes oink oink oink","dog pig","pig","child","pig",,"pig","pig"
"A21",175,"oink oink oink","dog pig",,"child","pig",,"pig","pig"
"A21",176,"give the pig a kiss","dog pig","pig","child","pig",,"pig","pig"
"A21",177,"ahhh","dog pig",,"child","pig",,"pig","pig"
"A21",178,"thats so sweet","dog pig",,"child","pig",,"pig","pig"
"A21",179,"ears yeah ears hes got","dog pig","pig","pig","pig",,"pig","pig"
"A21",180,"nose","dog pig","pig","pig","pig",,"pig","pig"
"A21",181,"does he have a mouth","dog pig","pig","pig","pig",,"pig","pig"
"A21",182,"hes got  legs","dog pig","pig","pig","pig",,"pig","pig"
"A21",183,"toes yeah","dog pig","pig","pig","pig",,"pig","pig"
"A21",184,"hes got arms","dog pig","pig","pig","pig",,"pig","pig"
"A21",185,"hi chris","dog pig",,"child","pig",,"pig","pig"
"A21",186,"what is that","dog pig","dog","dog","pig",,"dog","dog"
"A21",187,"doggy what sound does a doggy make","dog pig","dog","child",,,"dog","dog"
"A21",188,"no you know what sound a doggy makes","dog pig","dog","child",,,"dog","dog"
"A21",189,"ruff ruff ruff","dog pig",,"dog",,,"dog","dog"
"A21",190,"eyes","dog pig","dog","dog",,,"dog","dog"
"A21",191,"does he have a nose","dog pig","dog","child",,,"dog","dog"
"A21",192,"wheres his nose","dog pig","dog","child",,,"dog","dog"
"A21",193,"ha theres his nose","dog pig","dog","child",,,"dog","dog"
"A21",194,"whats that","dog pig","dog","dog",,,"dog","dog"
"A21",195,"toes","dog pig","dog","child",,,"dog","dog"
"A21",196,"whats this","dog pig","dog","dog",,"dog","pig","dog"
"A21",197,"it does look like a panda doesnt it","dog pig","pig","pig","dog",,"pig","pig"
"A21",198,"its black and white","dog pig","pig","pig","dog",,"pig","pig"
"A21",199,"yeah","dog pig",,"pig","dog",,"pig","pig"
"A21",200,"but you know you can tell by the nose that its a pig","dog pig","pig","pig","dog","pig","pig","pig"
"A21",201,"cause hes got a flat nose","dog pig","pig","pig",,,"pig","pig"
"A21",202,"do that","dog pig",,"pig","pig",,"pig",
"A21",203,"okay","dog pig",,"pig","pig",,"pig",
"A21",204,"yeah","dog pig",,"child","pig",,"pig","pig"
"A21",205,"hi chris","dog pig",,"child","pig",,"pig","pig"
"A21",206,"im a pig","dog pig","pig","child","pig",,"pig","pig"
"A21",207,"does a pig have a tail","dog pig","pig","child","pig",,"pig","pig"
"A21",208,"right there","dog pig","pig","child","pig",,"pig","pig"
"A21",209,"does the doggy have a tail","dog pig","dog","child","pig",,"pig","pig"
"A21",210,"yes","dog pig",,,"pig",,"pig","pig"
"A21",211,"wheres the doggys tail","dog pig","dog",,"pig","dog","pig","pig"
"A21",212,"right there","dog pig","dog",,"pig",,"dog","pig"
"A21",213,"do that","dog pig",,"dog","pig",,"dog","dog"
"A21",214,"oh i cant do that with this one","dog pig","dog","dog","dog pig",,"dog","dog"
"A21",215,"yeah cause see this one is a puppet","dog pig","pig","pig","dog pig",,"pig",
"A21",216,"you can put your hand in it","dog pig","pig","pig","dog pig","pig","pig",
"A21",217,"you wanna do it","dog pig",,"child","dog pig",,"pig",
"A21",218,"put your hand in it","dog pig","pig","pig","pig",,"pig","pig"
"A21",219,"okay","dog pig",,"pig","pig",,"pig","pig"
"A21",220,"okay","dog pig",,"pig","pig",,,
"A21",221,"hi doggy","dog pig","dog","pig","dog pig",,,
"A21",222,"should the pig give the doggy a kiss","dog pig","pig dog","child","dog pig",,"dog pig",
"A21",223,"okay","dog pig",,"child","dog pig",,"dog pig","dog pig"
"A21",224,"kiss","dog pig",,"child","dog pig",,"dog pig","dog pig"
"A21",225,"you wanna give the pig a hug","dog pig","pig","child","dog pig",,"pig","dog pig"
"A21",226,"ahhh","dog pig mickey",,"child","dog pig",,"pig","pig"
"A21",227,"huh","dog pig mickey",,"child","pig",,"pig","pig"
"A21",228,"oh you want the animals to see mickey","dog pig mickey","dog pig mickey","child",,,"mom","dog pig"
"A21",229,"oh thats okay sweetie well do that in a few minutes okay","dog pig mickey",,"child","child",,,"dog pig"
"A21",230,"can they play first","dog pig mickey","dog pig","child","child",,,"dog pig"
"A21",231,"theres mickey","dog pig mickey","mickey","mickey","child","mickey","mickey","dog pig"
"A21",232,"you want to show mickey to the animals","dog pig mickey","dog pig mickey","child","child",,"mickey","dog pig"
"A21",233,"ahh","dog pig mickey",,"mickey",,,"mickey","dog pig"
"A21",234,"did mickey give the pig a kiss","dog pig mickey","pig mickey","child",,,"mickey","dog pig"
"A21",235,"what a good mickey mouse","dog pig mickey","mickey","child","child",,"mickey","dog pig"
"A21",236,"a good mickey mouse","dog pig mickey","mickey","child","child",,"mickey","dog pig"
"A21",237,"the car","dog pig mickey","car","child",,,"mom","pig"
"A21",238,"whered the car go","dog pig mickey","car",,,,"mom","pig"
"A21",239,"whered the car and the truck go","dog pig mickey","car truck",,,,,"pig"
"A21",240,"i dont know","dog pig mickey",,,,,,"pig"
"A21",241,"i dont know","dog pig mickey",,"child",,,"mickey","pig"
"A21",242,"find the car","dog pig mickey","car",,"child",,,"pig"
"A21",243,"car","dog pig mickey","car","child","child",,"mom","pig"
"A21",244,"maybe we can find the car","dog pig mickey","car",,,,,
