"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A20",73,"woof woof","dog pig",,"child","dog",,,
"A20",74,"can i have this",,,"child",,,"mom",
"A20",75,"can we snap it back in here",,,"mom","mom",,"mom",
"A20",76,"please",,,"mom","mom",,"mom",
"A20",77,"thank you",,,"mom","mom",,"mom",
"A20",78,"please",,,"child","mom",,"mom",
"A20",79,"i dont think it would look very good in my hair",,,"child","mom",,"mom",
"A20",80,"please",,,"child",,,"mom",
"A20",81,"do you want to wear it",,,"child",,,,
"A20",82,"do you want to wear it",,,"child",,,,
"A20",83,"see if we snap it back in then we can put it on you",,,"mom","mom",,"mom",
"A20",84,"shall we try it on you",,,"child","mom",,"mom",
"A20",85,"try",,,"child",,,,
"A20",86,"now you have to say sterling words of wisdom",,,"child","child",,,
"A20",87,"can you say penache",,,"child",,,"mom",
"A20",88,"how bout azerbaijan",,,"child",,,"mom",
"A20",89,"uhoh",,,"child",,,,
"A20",90,"it came off",,,,,,,
"A20",91,"shall we put it back on",,,"child",,,"mom",
"A20",92,"see you want it back on too",,,"child",,,"mom",
"A20",93,"what other words",,,"child","child",,,
"A20",94,"how about pig",,"pig","child","child",,,
"A20",95,"ahhh","dog pig",,"child",,,"mom",
"A20",96,"theres the doggy","dog pig","dog","dog","dog",,"dog","dog"
"A20",97,"you dont have a doggy","dog pig","dog","dog",,,,"dog"
"A20",98,"can i wear it","dog",,,,,,"dog"
"A20",99,"then when i say penache they can hear me","dog",,"child",,,"mom","mom"
"A20",100,"i know",,,"mom","mom",,"mom","mom"
"A20",101,"dont you i know you want one too but",,,"child",,,"mom",
"A20",102,"caitlin they want you to have the doggy and they want me to have this",,"dog","child",,,"mom",
"A20",103,"i know theyre very bossy",,,"child","dog",,"mom","mom"
"A20",104,"here caitlin look","dog pig car truck",,"car truck",,,"mom",
"A20",105,"maybe you can play with those toys if you let me have this","dog pig car truck","car truck","car truck","child",,"car truck",
"A20",106,"toy","dog pig car truck",,"car truck",,,"car truck",
"A20",107,"oh look at that","dog pig car truck","car","car","car",,,
"A20",108,"thats a red car","dog pig car truck","car","car","car",,,
"A20",109,"you have a red car too","dog pig car truck","car","car",,"car",,
"A20",110,"you have a red car","car truck","car",,,,"car","car"
"A20",111,"toy","car","car","child",,,"mom","car"
"A20",112,"yeah","car truck",,"truck","truck",,,"car"
"A20",113,"can we make the can we make the car go","car truck","car","truck","truck",,,"car"
"A20",114,"can you make your car go","car truck","car","truck","truck",,"mom","car"
"A20",115,"you have this red car too","car truck","car",,,,"mom","car"
"A20",116,"can you push that car","car truck","car","child",,,"mom","car"
"A20",117,"yeah","car",,"car",,,"car","car"
"A20",118,"that car goes really well","car","car","car",,,"car","car"
"A20",119,"whoops","car",,"child",,,,
"A20",120,"did the puppy go away","dog pig","dog",,,,,
"A20",121,"Dont you want to play with the cars","dog pig","car truck","child","truck",,,
"A20",122,"everybodys gonna stay out","car truck",,"child","truck",,,"car"
"A20",123,"Dont those belong on there","car truck","truck","truck",,,"truck","car truck"
"A20",124,"this is teddy bears","car truck","truck","truck","truck",,"truck","car"
"A20",125,"theres a picture of a teddy bear on there","car truck","truck","truck","truck",,"truck","car"
"A20",126,"maybe this is a circus truck  and it carries teddy bears","car truck","truck","truck","truck",,"truck","car"
"A20",127,"look that opens up","car truck","car","car",,,"car",
"A20",128,"does this side open","car truck","car","car",,"car","car","car"
"A20",129,"does the other door open","car truck","car","car",,"car","car","car"
"A20",130,"do you think that door opens","car truck","car","car",,"car","car","car"
"A20",131,"door","car truck",,"car",,"car","car","car"
"A20",132,"put your finger in the window","car truck","car","car",,,"car","car"
"A20",133,"there it goes","car truck",,"car",,,"car","car"
"A20",134,"ahhh","car truck",,"car",,,"car","car"
"A20",135,"yeah","car truck",,"car",,,"car","car"
"A20",136,"both doors open","car truck","car","car",,,"car","car"
"A20",137,"is anybody in there","car truck","car","child",,,"mom","car"
"A20",138,"is anybody in the car","car truck","car","child",,,"mom","car"
"A20",139,"mommys in the car","car truck","car","car",,,"car","car"
"A20",140,"no im right here","car truck",,"car",,,"car","car"
"A20",141,"look at that","car truck",,"car",,"car","car","car"
"A20",142,"can you close the doors","car truck","car","car",,,"car","car"
"A20",143,"how bout that","car truck",,"car",,,"car","car"
"A20",144,"you","car truck",,"car",,,"car","car"
"A20",145,"bye","car truck",,"child",,,"mom","car"
"A20",146,"can you open them up again","car truck","car","car",,,"car","car"
"A20",147,"there they go","car truck","car","car",,,"car","car"
"A20",148,"you did it","car truck",,"car",,,"car","car"
"A20",149,"do you want to put them all in a row","car truck","car truck","truck",,"truck","truck","car"
"A20",150,"does the trunk open","car truck","car","car",,"car","car","car"
"A20",151,"do you think the back part opens","car truck","car","car","car",,"car","car"
"A20",152,"no","car truck",,"car",,,"car","car"
"A20",153,"just the doors","car truck","car","child",,,"mom","car"
"A20",154,"just the doors i think","car truck","car","child",,,"mom","car"
"A20",155,"there it is","dog pig car truck","truck","child",,,,"car truck"
"A20",156,"there they go","dog pig car truck","car truck","car truck",,,"car truck",
"A20",157,"whats next","dog pig",,"child",,,,
"A20",158,"i was going to say do you have a pen in there","dog pig",,,,,,
