"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A4",49,"thats a puppy","dog pig","dog","child","child pig dog",,"dog","dog"
"A4",50,"say puppy","dog pig","dog","pig","child pig dog",,"pig","dog pig"
"A4",51,"say puppy","dog pig","dog","pig","child pig dog",,"pig","dog pig"
"A4",52,"whats a what what does","dog pig",,,"child pig dog",,,
"A4",53,"oh youre having such a good time","dog pig",,"child","child pig dog",,,
"A4",54,"whats the puppy say","dog pig","dog","child","child pig dog",,"dog","dog"
"A4",55,"woof woof","dog pig",,"child","child pig dog",,"dog","dog"
"A4",56,"woof woof","dog pig",,"child","child pig dog",,"dog","dog"
"A4",57,"whats the puppy say","dog pig","dog","child","child pig dog",,"dog","dog"
"A4",58,"woof woof","dog pig",,"child","child pig dog",,"dog","dog"
"A4",59,"whats the piggy say","dog pig","pig","pig","child pig dog",,"dog","dog"
"A4",60,"oink oink","dog pig",,"child","child pig dog",,"dog","dog"
"A4",61,"oink oink","dog pig",,"child","child pig dog",,"dog","dog"
"A4",62,"thats his nose","dog pig","dog","dog","child pig dog",,"dog","dog"
"A4",63,"yeah whats this","dog pig","dog","dog","child dog",,"dog",
"A4",64,"this his ear","dog pig","dog","dog","child dog",,"dog","dog"
"A4",65,"this the puppys ear huh","dog pig","dog","dog","child dog",,"dog","dog"
"A4",66,"woof woof woof woof woof woof","dog pig",,"child","child dog",,"dog",
"A4",67,"is that like your dog","dog pig","dog","dog","child dog",,"dog",
"A4",68,"wheres the dog","dog pig","dog","dog","child dog",,"dog",
"A4",69,"eric wheres the dog","dog pig","dog","dog","child dog",,"dog",
"A4",70,"wheres the dog","dog pig","dog","dog","child dog",,"dog",
"A4",71,"can you say dog wheres the dog","dog pig","dog","pig","child pig dog",,"dog",
"A4",72,"show me which ones the dog","dog pig","dog","child","child pig dog",,"dog",
"A4",73,"wheres the dog","dog pig","dog","pig","child pig dog",,"pig",
"A4",74,"thats a pigg","dog pig","pig","child","child pig dog",,"pig",
"A4",75,"doggy","dog pig","dog","child","child pig dog",,"dog","dog"
"A4",76,"whats this","dog pig car truck","car","car","child",,,
"A4",77,"oh look what we got eric look","car truck","car","car","child car",,,
"A4",78,"this is a car","car truck","car","car","child car",,"car","car"
"A4",79,"oh look the door opens and shuts","car truck","car","car","child car",,"car","car"
"A4",80,"can you open the door","car truck","car","car","child car",,"car","car"
"A4",81,"shut the door","car truck","car","car","child car",,"car","car"
"A4",82,"shut good boy","car truck",,"car","child car",,"car","car"
"A4",83,"can you open the door","car truck","car","car","child car",,"car","car"
"A4",84,"open the door here like this","car truck","car","car","child car",,"car","car"
"A4",85,"open the door","car truck","car","car","child car",,"car","car"
"A4",86,"open the door can you shut the door","car truck","car","child car","child car",,"car","car"
"A4",87,"good boy","car truck",,"car","child car",,"car","car"
"A4",88,"open the door","car truck","car","car","child car",,"car","car"
"A4",89,"can you open the door","car truck","car","car","child car",,"car","car"
"A4",90,"this way you gotta open it here i know","car truck","car","car","child car",,"car","car"
"A4",91,"shut the door","car truck","car","car","child car",,"car","car"
"A4",92,"can you open the door","car truck","car","car","child car",,"car","car"
"A4",93,"yeah youre trying with the handle i know its kind of hard huh","car truck","car","car","child car",,"car",
"A4",94,"look at these theyre wheels","car truck","car","car","child car",,"car",
"A4",95,"wheels","car truck","car","car","child car",,"car",
"A4",96,"this is a nice car","car truck","car","car","child car",,"car",
"A4",97,"this is a jaguar","car truck","car","car","child car",,"car",
"A4",98,"this is a Ferrari one of those","car truck","car","car","child car",,"car",
"A4",99,"what this","car truck","car","car","child car",,"car",
"A4",100,"can you do that","car truck",,"car","child car",,"car",
"A4",101,"can you do that with the wheels","car truck","car","child","child car",,,
"A4",102,"see lookit see its a jaguar xjs","car truck","car","car","child car",,"car","car"
"A4",103,"this is what your daddy wants","car truck","car","car","child car",,"car","car"
"A4",104,"yeah its a wheels","car truck","car","car","child",,"car","car"
"A4",105,"you make the wheels go","car truck","car","car","child car",,"car","car"
"A4",106,"its the top can you make the door open","car truck","car","car","child","car","car","car"
"A4",107,"see lookit even the steering wheels on the wrong side of the car","car truck","car","car","child","car","car","car"
"A4",108,"see its supposed to go over here","car truck","car","car","child car","car",,
"A4",109,"its not on the right side of the car","car truck","car","car","child car",,,
"A4",110,"this is from england","car truck","car","car","child car",,"car","car"
"A4",111,"they drive on the other side of the road in england","car truck","car","car","child car",,"car","car"
"A4",112,"shut the door","car truck","car","car","child car",,"car","car"
"A4",113,"open the door","car truck","car","car","child car",,"car","car"
"A4",114,"shut the door","car truck","car","car","child car",,"car","car"
"A4",115,"good boy","car truck",,"child","child car",,"car","car"
"A4",116,"now open the door","car truck","car","car","child car",,"car","car"
"A4",117,"open the door you do it","car truck","car","car","child car",,"car","car"
"A4",118,"good boy","car truck",,"car","child car",,"car","car"
"A4",119,"shut the door","car truck","car","car","child car",,"car","car"
"A4",120,"good boy","car truck",,"car","child car",,"car",
"A4",121,"open the door open the door","car truck","car","car","child car",,"car","car"
"A4",122,"oops you closed the door","car truck","car","car","child car",,"car","car"
"A4",123,"open the door","car truck","car","car","child car",,"car","car"
"A4",124,"good boy","car truck",,"car","child car",,"car","car"
"A4",125,"this is the seat","car truck","car","car","child car",,"car","car"
"A4",126,"whats this","car truck","car","car","child car",,"car","car"
"A4",127,"wanna open it again","car truck","car","car","child car",,"car","car"
"A4",128,"open the door","car truck","car","car","child car",,"car","car"
"A4",129,"shut the door","car truck","car","car","child car",,"car","car"
"A4",130,"whats this these are windshield wipers","car truck","car","car","child car","car","car","car"
"A4",131,"can this door open open that door","car truck","car","car","child car","car","car","car"
"A4",132,"open the door","car truck","car","car","child car",,"car","car"
"A4",133,"try the other one too","car truck","car","car","child car",,"car","car"
"A4",134,"good boy","car truck",,"child","child car",,"car","car"
"A4",135,"now shut the door","car truck","car","car","child car",,"car","car"
"A4",136,"good boy","car truck",,"car","child car",,"car","car"
"A4",137,"do this","car truck",,"car","child car",,"car","car"
"A4",138,"these are the wheels","car truck","car","car","child car",,"car","car"
"A4",139,"say wheels","car truck","car","car","child car",,"car","car"
"A4",140,"good boy look at that","car truck",,"car","child car",,"car","car"
"A4",141,"look at that oh boy","car truck",,"car","child car",,"car","car"
"A4",142,"can you make em turn","car truck","car","car","child car",,"car","car"
"A4",143,"vroooom","car truck",,"car","child car",,"car",
"A4",144,"vroooom stick shift","car truck","car","car","child car",,"car","car"
"A4",145,"heres the bottom","car truck","car","car","child car","car","car","car"
"A4",146,"heres the axle see","car truck","car","car","child car","car","car","car"
"A4",147,"and heres the mufflers","car truck","car","car","child car","car","car","car"
"A4",148,"got dual mufflers here","car truck","car","car","child car","car","car","car"
"A4",149,"open the door","car truck","car","car","child car",,"car","car"
"A4",150,"oh look this is a truck","truck","truck","truck","child truck",,"truck",
"A4",151,"can you say truck","truck","truck","child","child truck",,"truck",
"A4",152,"this is a cookie truck","truck","truck","truck","child truck",,"truck",
"A4",153,"see it says cookies","truck","truck","truck","child truck","truck","truck",
"A4",154,"cookies","truck",,"truck","child truck",,"truck",
"A4",155,"do that","truck",,"truck","child truck",,"truck",
"A4",156,"see it turns huh","truck","truck","truck","child",,"truck","truck"
"A4",157,"whats it doing","truck","truck","truck","child",,"truck","truck"
"A4",158,"see its got wheels","truck","truck","truck","child truck",,,"truck"
"A4",159,"look wheels","truck","truck","truck","child truck",,"truck","truck"
"A4",160,"turn it over","truck","truck","truck","child",,"truck","truck"
"A4",161,"its got windows too but these windows are painted on","truck","truck","truck","child truck",,"truck",
"A4",162,"you wanna try this watch","truck",,"truck","child truck",,"truck",
"A4",163,"truck","truck","truck","truck","child truck",,"truck","truck"
"A4",164,"say truck","truck","truck","child","child",,"truck","truck"
"A4",165,"say truck","truck","truck","child","child",,"truck","truck"
"A4",166,"oh where are you going","truck",,"child","child",,"truck","truck"
"A4",167,"you gonna go play with the truck","truck","truck","child","child",,"truck","truck"
"A4",168,"here eric can you make the truck go","truck","truck","truck","truck",,,
"A4",169,"look","car truck",,"child","truck",,,
"A4",170,"here","car truck",,"child","truck",,"truck",
"A4",171,"eric come here","car truck",,"child",,,,
"A4",172,"can you make the car look","car truck","car","child","truck","car","truck",
"A4",173,"can you go vroom","car truck",,"child","truck",,"truck",
"A4",174,"oh you want the microphone huh","car truck",,"child","child",,,
"A4",175,"lets play with this car instead","car truck","car","car","child car",,"car",
"A4",176,"see wheres the door","car truck","car","car","child car",,"car",
"A4",177,"wheres the door","car truck","car","car","child car",,"car",
"A4",178,"open the door","car truck","car","car","child car",,"car",
"A4",179,"thats right","car truck",,"car","child car",,"car","car"
"A4",180,"good boy","car truck",,"car","child car",,"car","car"
"A4",181,"open the doors","car truck","car","car","child car",,"car","car"
"A4",182,"look at this","box brush","box","box","child box",,"box",
"A4",183,"it says bandaid","box brush","box","box","child box",,"box",
"A4",184,"clear yeah mommy put these on her hands","box brush","box","box","child box",,"box","box"
"A4",185,"see see go go can you go","box brush",,"box","child box",,"box",
"A4",186,"can you do that","box brush",,"box","child",,"box","box"
"A4",187,"oh i want to open and close the lid","box brush","box","box","child",,"box","box"
"A4",188,"is that the lid","box brush","box","box","child",,"box","box"
"A4",189,"see its metal","box brush","box","box","child","box","box","box"
"A4",190,"its a metal bandaid box","box brush","box","child","child",,"box","box"
"A4",191,"careful though it got a sharp edge","box brush","box","box","child","box",,"box"
"A4",192,"okay be careful","box brush",,"box","child box",,"box","box"
"A4",193,"go","box brush",,"box","child box",,"box",
"A4",194,"can you do that","box brush",,"box","child box",,"box",
"A4",195,"shut it open it","box brush","box","box","child box",,"box","box"
"A4",196,"shut the lid","box brush","box","box","child box",,"box","box"
"A4",197,"open the lid","box brush","box","box","child box",,"box","box"
"A4",198,"good boy","box brush",,"box","child box",,"box","box"
"A4",199,"oh what is this","box brush","brush","brush","child brush",,"brush","box"
"A4",200,"you wanna see what this is","box brush","brush","brush","child brush",,"brush","box"
"A4",201,"this is a brush","box brush","brush","brush","child brush",,"brush","box brush"
"A4",202,"for cleaning dishes","box brush",,"brush","child brush",,"brush","box brush"
"A4",203,"just wait when you get to be big enough you can clean dishes","box brush",,"brush","child brush",,"brush","box"
"A4",204,"see its plastic","box brush","brush","brush","child brush","brush","brush","box"
"A4",205,"the bristles are plastic too","box brush","brush","brush","child brush",,"brush","box"
"A4",206,"this is polyethylene","box brush","brush","brush","child brush","brush","brush","brush box"
"A4",207,"this is metal","box brush","brush","box","child brush","box","box","box"
"A4",208,"can we put it inside","box brush","brush","brush","child brush",,"box","box"
"A4",209,"do you wanna pick it up","box brush","brush","child","child",,"box","brush"
"A4",210,"gonna pick it up","box brush","brush","box","child",,"box","brush"
"A4",211,"it doesnt quite stand up does it","box brush","brush","box",,,"box","box"
"A4",212,"watch here you go","box brush",,"box","box",,"brush","brush"
"A4",213,"close the lid stand up","box brush","box","box","box",,"brush","brush"
"A4",214,"look here","box brush",,"box","box",,"box","box"
"A4",215,"look here","box brush",,"box","box","box","box",
"A4",216,"this is a persons finger","box brush","box","box","box","box","box",
"A4",217,"see the finger and the bandaid","box brush","box","box","box","box","box","box"
"A4",218,"youre more interested in the lid arent you","box brush","box","box","box",,"box","box"
"A4",219,"good boy","box brush",,"box","box",,"box","box"
"A4",220,"watch your fingers","box brush",,"box","box",,"brush",
"A4",221,"you gonna put it inside","box brush","brush","box","box",,"box","brush"
"A4",222,"okay now what are you going to do","box brush",,,"box",,"box","brush"
"A4",223,"can you do that","box brush",,"brush","box","brush","box","brush"
"A4",224,"can you put the brush in the box","box brush","brush box","brush","box","brush box","box","brush"
"A4",225,"put the brush in the box","box brush","brush box","child","box","brush box","box","brush"
"A4",226,"can you do that","box brush",,"child","box",,"box","brush"
"A4",227,"good try","box brush",,"box","box",,"box","brush"
"A4",228,"okay hold onto it","box brush","brush","child","brush box",,"brush",
"A4",229,"hold onto the brush","box brush","brush","child","brush box",,"brush","brush"
"A4",230,"put it in the box","box brush","box","child","brush box",,"brush","brush"
"A4",231,"you do it","box brush",,"child","brush box",,"brush",
"A4",232,"okay put the brush in the box","box brush","brush box","child","box",,"brush","brush"
"A4",233,"its closed mom","box brush",,"box","brush box",,"brush",
"A4",234,"good try thats","box brush",,"brush","brush box",,"brush",
"A4",235,"try again","box brush",,"brush","brush box",,"brush",
"A4",236,"good boy","box brush",,"child","box",,"brush","brush"
"A4",237,"you did it","box brush",,"child","box",,,
"A4",238,"yeah","box brush",,"child","box",,,
"A4",239,"can you clap","box brush",,"child","box",,"brush",
"A4",240,"can you clap","box brush",,"child","box",,"brush",
"A4",241,"look","book firetruck",,"child","firetruck",,"firetruck","box"
"A4",242,"now turn around","book firetruck",,"child","child",,"box","box"
"A4",243,"whats this eric watch","book firetruck","book","book","book",,"firetruck",
"A4",244,"look at this one","book firetruck","book","child","book",,"book",
"A4",245,"yes you want it","book firetruck","book","child","book",,"book",
"A4",246,"ooh","book firetruck",,"book","book",,"book",
"A4",247,"whats this","book firetruck","book","child","book",,"book",
"A4",248,"doggy","book firetruck","book","child","book",,"book",
"A4",249,"whats this","book firetruck","book","child","book",,"book",
"A4",250,"rooster","book firetruck","book","child","book",,"book",
"A4",251,"kitty","book firetruck","book","child","book",,,
"A4",252,"yeah","book firetruck",,"book","book",,"book","book"
"A4",253,"whats this eric","book firetruck","book","child","book",,"book",
"A4",254,"duck","book firetruck","book","child","book",,"book",
"A4",255,"eric can you make the duck go",,"book","book","book",,,
"A4",256,"eric where you goin",,,"child","child",,,
"A4",257,"are you gonna make this","book firetruck","book","book","book",,"book",
"A4",258,"look make snoopy go","book firetruck","book","book","book",,"book",
"A4",259,"you wanna do this look see the book","book firetruck","book","book","book",,"book",
"A4",260,"make the rooster go","book firetruck","book","child","book",,"book",
"A4",261,"oh boy the spaceship",,,"child","book",,,
"A4",262,"can you open the lid eric",,,"child","book",,,
"A4",263,"thats right good boy",,,"child","book",,,
"A4",264,"open it up",,,"child","book",,,
"A4",265,"whats inside",,,"child","book",,,
"A4",266,"uh oh its going away from you",,,"child","book",,,
