"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A12",88,"yes then down",,,"child","child",,,
"A12",89,"tootles tootles tootles",,,"child",,,"mom",
"A12",90,"are you being a bunny rabbit","car train",,"child",,,,
"A12",91,"are you being a bunny rabbit this morning","car train",,"child",,,,
"A12",92,"look at the car","car train","car","car",,"car",,
"A12",93,"haa","car train",,"child",,,,
"A12",94,"look at that car you want the car","car train","car","child",,,,
"A12",95,"look at that car","car","car","car","car",,"car",
"A12",96,"look at the car","car","car","car","car",,"car",
"A12",97,"look at that car","car","car","child",,,"car","car"
"A12",98,"thank you","car",,"child","car",,"car","car"
"A12",99,"oh did you give me the car",,"car","child","car",,,
"A12",100,"thank you",,,"child","child",,,
"A12",101,"thank you",,,"child","child",,,
"A12",102,"look at that","truck","truck","truck","child",,"truck",
"A12",103,"thats a truck","truck","truck","child","child",,"truck",
"A12",104,"is that a truck","truck","truck","truck","child",,"truck",
"A12",105,"look at that truck its gonna come get you","truck","truck","truck","child truck",,"truck",
"A12",106,"look at the truck","truck","truck","child","child truck",,"truck",
"A12",107,"here here",,,"truck","truck",,,
"A12",108,"no its okay alexis its okay",,,"child",,,,
"A12",109,"mommy can you send it back to mommy","train","train","child",,,"train","train"
"A12",110,"send it back","train","train","child",,,"mom","train"
"A12",111,"here here","truck train",,"truck","truck",,"truck","train"
"A12",112,"yeah truck","truck train","truck","truck",,,"truck","train"
"A12",113,"truck","truck train","truck","child",,,"truck","truck train"
"A12",114,"is that the truck","truck train","truck","child",,,"truck","truck train"
"A12",115,"the truck","truck","truck","child",,,"truck","truck train"
"A12",116,"there goes our truck","train","truck","truck",,,"truck","train"
"A12",117,"there goes the truck","train","truck","child","train",,"train","train"
"A12",118,"here comes the car","car truck","car","car",,,"car","train"
"A12",119,"haa","car truck",,"car",,,"car","train"
"A12",120,"say hi car","car truck","car","car",,,"car","train"
"A12",121,"hi car","car truck","car","car",,,"car","train"
"A12",122,"look in there is there anybody in there","car truck","car","car","car",,"car","train"
"A12",123,"theres nobody in that car","car truck","car","car","car",,"car","car"
"A12",124,"is that the wheel","car truck","car","car",,,"car","car"
"A12",125,"is that the wheel","car truck","car","car",,,"car","car"
"A12",126,"thank you",,,"child","car",,"truck",
"A12",127,"thank you alexis",,,"child","car",,"truck","truck"
"A12",128,"thank you",,,,"car",,,
"A12",129,"oooo look what mommy has",,,"child","box",,,
"A12",130,"alexis look what mommy has","brush",,"child","brush",,,
"A12",131,"hey look","brush",,"child","brush",,,
"A12",132,"leave that there please","brush",,"child","brush",,,
"A12",133,"thank you","brush",,,,,"brush",
"A12",134,"is that a brush","brush","brush","child","child",,"brush","brush"
"A12",135,"is that a brush","brush","brush","brush","brush",,"brush","brush"
"A12",136,"we dont brush your hair do we brush your shoes","brush",,"brush","brush",,"brush",
"A12",137,"brush you off brush you off","brush",,"child","brush",,"brush",
"A12",138,"should we brush mommy off","brush",,"child","brush",,"brush",
"A12",139,"brush mommy off brush alexis off","brush",,"child","brush",,"brush",
"A12",140,"thats silly huh","brush",,"child",,,,"brush"
"A12",141,"yeah brush","brush","brush","child",,,,"brush"
"A12",142,"thats what we usually do with a brush","brush","brush","box","box",,"brush","brush"
"A12",143,"and whats this alexis","brush","box","child","box",,"brush","brush"
"A12",144,"is that nice","brush","brush","child","box",,,"brush"
"A12",145,"can i brush your back","brush",,"brush","brush",,,
"A12",146,"oooo that feels good i bet",,,"child","brush",,"box",
"A12",147,"is that a box","box","box","box","brush",,"box","box"
"A12",148,"look whats that","box","box","box","brush",,"box","box"
"A12",149,"haaa","box",,"box","brush",,"box","box"
"A12",150,"is that a box","box","box","box","brush",,"box","box"
"A12",151,"is that a box","box","box","box","brush",,"box","box"
"A12",152,"can mommy have the box","box","box","box",,,"box","box"
"A12",153,"thank you","box",,"box","box",,"box","box"
"A12",154,"can i have the other part of the box","box brush","box","box","box",,"box","box"
"A12",155,"no","box brush",,"box",,,"box","box"
"A12",156,"want the brush","box brush","brush","brush",,,,"brush"
"A12",157,"thats the best thats the best","brush","brush","child",,,,"brush"
"A12",158,"you wanna brush mommy hair","brush",,"child",,,"brush","brush"
"A12",159,"wanna brush mommys hair","brush",,"brush","brush",,"brush",
"A12",160,"brush brush brush","brush",,"child",,,,"brush"
"A12",161,"you have to be gentle","brush",,"child",,,,"brush"
"A12",162,"be gentle yeah oooh yeah be gentle","brush",,"child","child",,"brush",
"A12",163,"yeah","brush",,"child",,,,"brush"
"A12",164,"wheres the box","brush","box","child",,,,"brush"
"A12",165,"wheres that box wheres that box","brush","box","child","child",,,"brush"
"A12",166,"wheres that box","brush","box","child","child",,,"brush"
"A12",167,"come here","brush box",,"child","child",,,"brush"
"A12",168,"there","box",,"box","child box",,"box","brush"
"A12",169,"there","box",,"child","child box",,"box","box"
"A12",170,"do one two three can you open it up one two three","box","box","child",,,"box","box"
"A12",171,"haaa","box",,"child",,,"box","box"
"A12",172,"thank you","box",,"child",,,"box","box"
"A12",173,"thank you for opening that","box","box","child",,,"box","box"
"A12",174,"can i show you how can mommy help","box",,"box","box",,"box","box"
"A12",175,"look there","box",,"child","box",,"box","box"
"A12",176,"there","box",,"child","box",,"box","box"
"A12",177,"there","box",,"child",,,"box","box"
"A12",178,"terrific youve done terrific","box",,"child",,,"box","box"
"A12",179,"brush your hair to make it all pretty","brush",,"child",,,,"brush"
"A12",180,"you make it all pretty","brush",,"child",,,,"brush"
"A12",181,"can mommy have the brush","brush","brush","child",,,,"brush"
"A12",182,"dont throw it","brush","brush","brush","brush",,"brush",
"A12",183,"dont",,,"brush","brush",,,
"A12",184,"alexis want your ball",,"ball","child","brush",,,
"A12",185,"is that your ball","ball brush","ball","child","brush","ball","ball",
"A12",186,"haaa","ball brush",,"ball","brush",,"ball","ball"
"A12",187,"thank you","ball brush",,"child","brush",,"ball","ball"
"A12",188,"here","ball",,"child","ball",,,
"A12",189,"can you kick it","ball","ball","ball",,,"ball",
"A12",190,"good girl good girl","ball",,"child","ball",,"ball",
"A12",191,"sit down like we do come on","ball",,"child","ball",,"ball",
"A12",192,"sit down","ball",,,"ball",,"ball",
"A12",193,"sit down","ball",,"child","ball",,,
"A12",194,"haaa","ball",,"child","child",,"ball",
"A12",195,"here we go","ball",,"ball","ball",,"ball",
"A12",196,"boom","ball",,"ball","ball",,"ball",
"A12",197,"yeah","ball",,"child",,,"ball","ball"
"A12",198,"woah","ball",,"ball","ball",,"ball",
"A12",199,"here it comes","ball","ball","ball","ball",,"ball",
"A12",200,"here it comes","ball","ball","child","ball",,"ball",
"A12",201,"haa","ball",,"ball",,,"ball",
"A12",202,"good girl","ball",,"ball",,,"ball",
"A12",203,"haa","ball",,"ball","ball",,"ball",
"A12",204,"good girl","ball",,"child","ball child",,"ball",
"A12",205,"turn around here it comes","ball","ball","child","ball",,"ball",
"A12",206,"boom","ball",,"ball",,,"ball",
"A12",207,"you want everybody to play huh","ball",,"ball","ball",,"ball",
"A12",208,"get ready","ball",,"child","ball",,"ball",
"A12",209,"get those little legs ready","ball",,"child","child",,"ball",
"A12",210,"boom","ball",,"child","ball",,"ball",
"A12",211,"boom","ball",,"ball",,,"ball",
"A12",212,"come on","ball",,"child","ball",,"ball",
"A12",213,"here it comes boom","ball","ball","ball","ball",,"ball","ball"
"A12",214,"throw","ball",,"child",,,,
"A12",215,"oh","ball",,"child",,,,
"A12",216,"she went over she went over",,,"child",,,,
"A12",217,"wheres mr gund bear",,"bear","child",,,"mom",
"A12",218,"wheres mr gund bear",,"bear","child",,,"mom",
"A12",219,"wheres mr gund bear",,"bear","child",,,,
"A12",220,"i dont think he wants to go in there today","bear","bear","child",,,,"bear"
"A12",221,"tough thats where hes going huh","bear","bear","child",,,"bear","bear"
"A12",222,"tell him bye bye",,"bear","child",,,"bear","bear"
"A12",223,"bye bye mr gund",,"bear","child",,,"mom",
"A12",224,"tell your bear bye bye","ball","bear","child",,,,
"A12",225,"yeah i bet hes stuck now",,"bear","child",,,"bear",
"A12",226,"i dont think you can reach him","bear","bear","child",,,"bear",
"A12",227,"would you like some help","bear",,"child",,,"bear",
"A12",228,"wants some help",,,"child",,,"mom",
"A12",229,"yeah want some help",,,"child",,,"mom",
"A12",230,"give the ball to mommy","ball bear","ball","child",,,"ball","bear"
"A12",231,"mommys gonna get it and you","ball","ball","child",,,"ball","bear"
"A12",232,"here it comes here it comes","ball","ball","ball","ball",,"ball",
"A12",233,"kick it kick it","ball","ball","child",,,"ball",
"A12",234,"good girl","ball",,"ball",,,"ball",
"A12",235,"good girl","ball",,"ball",,,"ball",
"A12",236,"see see",,,"child","ball",,,
"A12",237,"at the pictures",,,,"ball",,,
"A12",238,"alexis look",,,,"ball",,,
