"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A14",49,"huh it opens up","brush box","box","child","bix",,"box","brush"
"A14",50,"can you do that","brush box",,"box child","box",,"box","brush"
"A14",51,"can you make it do that","brush box","box","box",,,"box","brush box"
"A14",52,"why dont you let go of the other toy","brush box","brush","box",,,"box","brush box"
"A14",53,"okay","brush box",,"child",,,,"brush box"
"A14",54,"okay why dont you come here","brush box",,,,,,"brush box"
"A14",55,"I think were going to get two new toys","brush box",,,,,,"brush box"
"A14",56,"mmmm look at this","brush box car truck","car truck",,,,,"brush box"
"A14",57,"wow","car truck",,"car",,,"box","car truck"
"A14",58,"those go michael","car truck","car truck","car",,,,"car truck"
"A14",59,"michael","car truck",,"child","car",,,"truck"
"A14",60,"look at this","car truck","car","child","car",,"car","truck"
"A14",61,"vroom vroom","car truck",,"car child","car",,"car","truck"
"A14",62,"can you make it go vroom","car truck","car","car",,,"car","car truck"
"A14",63,"how fun huh","car truck",,"truck","truck",,"car","car"
"A14",64,"how fun","car truck",,"car","truck",,"truck","car"
"A14",65,"this is a red car","car truck","car","car","car truck",,"car","car"
"A14",66,"its a red car","car truck","car","car","car truck",,"car","car"
"A14",67,"wow","car truck",,"car","truck",,"car","car"
"A14",68,"yeah and this is a truck","car truck","truck","truck","truck",,"truck","car"
"A14",69,"why dont we turn this way so she can see what youre doing","car truck",,"truck child","truck child",,"truck","car"
"A14",70,"its a truck","car truck","truck","truck","truck child",,"truck","car"
"A14",71,"goes back and forth yeah","car truck","car","car",,,"car","car truck"
"A14",72,"isnt that neat","car truck",,"child",,,,"car truck"
"A14",73,"you like banging them","car truck","car truck","child",,,,"car truck"
"A14",74,"uh huh","car truck",,"child","car",,"mom","car truck"
"A14",75,"vroom","car truck",,"car","car",,"car","truck"
"A14",76,"vroom","car truck",,"car","car",,"car","truck"
"A14",77,"whats this","car truck","truck","truck","truck",,"truck","car truck"
"A14",78,"lookit theres a teddy bear on that one","car truck","truck","truck","truck","truck","truck","car truck"
"A14",79,"see the teddy bear","car truck","truck","truck","truck","truck","truck","car truck"
"A14",80,"michael","car truck",,"child","truck","truck","mom","car truck"
"A14",81,"see the teddy bear on that","car truck","truck","truck child","truck","truck","truck","car"
"A14",82,"its a teddy bear truck","car truck","truck","child",,,"truck","car truck"
"A14",83,"ow hurts","car truck",,"car","car",,"truck","truck"
"A14",84,"oh are you going to give it to mommy","car truck","car","child",,,"car","car truck"
"A14",85,"no you just want her to see it","car truck","car","child",,,,"car truck"
"A14",86,"mister rocky","car truck",,"child",,,,"car truck"
"A14",87,"yeah yeah","car truck",,"child",,,"mom","car truck"
"A14",88,"watch out for your toes honey","car truck",,"car","car",,"car",
"A14",89,"watch out for your toes","car truck",,"truck","truck",,"car",
"A14",90,"honey lookit","car truck",,"truck","truck",,"car",
"A14",91,"and this part moves can you see that","car truck","truck","truck","truck",,"truck","car truck"
"A14",92,"can you make it move like that too","car truck","truck","child","truck",,"truck","car truck"
"A14",93,"you just want it to make noise huh","car truck","truck","child",,,"truck","car truck"
"A14",94,"ready for two more","car truck",,,,,"car","car"
"A14",95,"michael look at these","ball block car truck","ball block","child","ball block",,"truck",
"A14",96,"lets put those away","ball block car truck","car truck","car truck","car truck",,,
"A14",97,"lookit whats this whats that","ball block","ball","child","ball",,"ball","ball"
"A14",98,"ball thats right your ball","ball","ball","child","block",,"ball","ball"
"A14",99,"oh youre gonna look for your thing huh","ball",,"child","block",,"ball","ball"
"A14",100,"okay can you put it back in there","ball","ball","child","ball",,"ball","ball"
"A14",101,"alright what a basketball player you are","ball",,"child","ball",,"mom",
"A14",102,"lets see if you can do it again","ball",,"child",,,"ball","ball"
"A14",103,"can you put it in there again","ball","ball","child",,,"ball","ball"
"A14",104,"alright youre so good at that michael yeah","ball","ball","child",,,,
"A14",105,"one more time","ball",,"child",,,"ball","ball"
"A14",106,"alright woooooo","ball",,"child",,,"ball","ball"
"A14",107,"can you catch the ball","ball","ball","child","ball",,"mom",
"A14",108,"you wanna catch it","ball","ball","child","ball",,"mom",
"A14",109,"oh very good","ball",,"child","ball",,"mom",
"A14",110,"oops","ball",,"child",,,,
"A14",111,"okay mommy will put it back up","ball",,"child",,,"mom",
"A14",112,"here mommy will put it up","ball",,,,,,
"A14",113,"okay hold out your hands hold out your hands catch go like this","ball",,"child",,,"ball",
"A14",114,"go like this","ball",,"child","ball",,"ball",
"A14",115,"no","ball",,"child",,,"ball","ball"
"A14",116,"whoops try it again","ball",,"child",,,"ball","ball"
"A14",117,"alright alright yeah","ball",,"child",,,"mom",
"A14",118,"can you throw it to mommy","ball","ball","child",,,"mom","ball"
"A14",119,"michael","ball",,"child",,,"ball","ball"
"A14",120,"can you throw the ball to mommy","ball","ball","child","ball",,"mom",
"A14",121,"can you throw the ball to mommy","ball","ball","child",,,"mom","ball"
"A14",122,"oh yeah yeah thats just a wire","ball",,"child",,,"mom","ball"
"A14",123,"can you throw the ball to mommy","ball","ball","child",,,,"ball"
"A14",124,"you want mommy to put it back up okay","ball",,,,,,"ball"
"A14",125,"hey look at this","block","block","child","block",,"block",
"A14",126,"theres your block","block","block","child","block",,"block","block"
"A14",127,"and it whistles at you","block","block","child","block",,"block","block"
"A14",128,"oh okay you wanna play with this dont you","ball block","ball","child","ball",,"ball","block"
"A14",129,"where is it wheres the ball",,"ball","child",,,,
"A14",130,"wheres the ball there it is","ball","ball","child",,,"ball","ball"
"A14",131,"yeah theres the ball","ball","ball","child",,,"mom","ball"
"A14",132,"oops","ball",,"child","ball",,,
"A14",133,"well lets not take that off",,,,"ball",,,
"A14",134,"what are you doing michael",,,"child","ball",,,
"A14",135,"oh no the whole thing fell","ball",,"ball",,,"ball",
"A14",136,"what are we going to do","ball",,"ball",,,"ball","ball"
"A14",137,"what are we going to do about that","ball",,"child",,,"mom","ball"
"A14",138,"yeah","ball",,"child",,,"mom","ball"
"A14",139,"do you want mommy to put it up","ball",,"child",,,,"ball"
"A14",140,"okay okay mommy will put it up one more time okay","ball",,"child",,,,"ball"
"A14",141,"but were going to do some other toys now","ball",,,,,,"ball"
"A14",142,"okay i think thats all with the ball",,"ball",,"ball",,,
