"video","utt.num","utt","objects.present","objects.referred","mom.eyes","mom.hands","mom.point","kid.eyes","kid.hands"
"A28",118,"you could shut the door thats good","car truck popnpals","car","child",,,"car","car"
"A28",119,"try shutting the door","car truck popnpals","car","car","car",,"car","car"
"A28",120,"um not just throw this car","car truck popnpals","car","car","car",,"car",
"A28",121,"do that","car truck popnpals",,"child","car",,"car",
"A28",122,"can you do that","car truck popnpals",,"child","car",,"car","car"
"A28",123,"what does it do","car truck popnpals","car","child","car",,"car","car"
"A28",124,"what does that car do","car truck popnpals","car","child","car",,"truck",
"A28",125,"um","car truck popnpals",,"child",,,"truck","truck"
"A28",126,"thats funny huh",,,"child",,,"truck",
"A28",127,"real funny",,,"child",,,,
"A28",128,"that funny toy",,,"child",,,,
"A28",129,"mama likes these two toys",,"car truck","car truck","car truck",,,
"A28",130,"do you like these two toys",,"car truck","car truck","car truck",,,
"A28",131,"andrew what about this look",,,"truck","truck",,,
"A28",132,"funny","car truck popnpals",,"child","car truck",,"car truck",
"A28",133,"yeah thats funny","car truck popnpals",,"child","car truck",,"mom",
"A28",134,"come here","car truck popnpals",,"child","car truck",,,
"A28",135,"come here","car truck popnpals",,"child","car truck",,"car truck",
"A28",136,"can you do that","car truck popnpals",,"child","car truck",,,
"A28",137,"gotta sit up","car truck popnpals",,"child","child",,,"truck"
"A28",138,"take this one","car truck popnpals","truck","truck","car truck",,"truck",
"A28",139,"now take this one","car truck popnpals","car","car","car",,"car","truck"
"A28",140,"got to go like this andrew","car truck popnpals",,"car truck","car truck",,"truck","car"
"A28",141,"too much concentration","car truck popnpals",,"child","car truck",,,
"A28",142,"humm humm","car truck popnpals",,"child","car truck",,,
"A28",143,"you like those toys better","car truck box brush","brush box","box brush","truck",,"brush",
"A28",144,"you like those toys better","car truck box brush","brush box","brush",,,"brush","brush"
"A28",145,"oh now you want the trucks cause theyre away","box brush","car truck","child",,,,"brush"
"A28",146,"what about that toy","box brush","brush","brush",,"brush","brush","brush"
"A28",147,"thats like your brush huh","box brush","brush","child",,"brush","brush","brush"
"A28",148,"kind of like your brush","box brush","brush","child",,,"brush","brush"
"A28",149,"like your brush","box brush","brush","child",,,"brush","brush"
"A28",150,"like you have to chew on it andrew","box brush","brush","child",,,,"brush"
"A28",151,"lets look at this one","box brush","box","brush","brush",,"brush",
"A28",152,"did you do that","box brush",,"child","brush",,"brush","brush"
"A28",153,"can you do that","box brush",,"child","brush",,"brush","brush"
"A28",154,"come here","box brush",,"child","brush",,"brush","brush"
"A28",155,"here","box brush",,"child","brush",,"brush","brush"
"A28",156,"that make a noise","box brush",,"child",,,,"brush"
"A28",157,"what about this","box brush",,"child","brush",,"brush","brush"
"A28",158,"come here booboo","box brush",,"child","child",,"brush","brush"
"A28",159,"ha","box brush",,"child",,,,"brush"
"A28",160,"amazing look what you can do","box brush",,"child",,,,"brush"
"A28",161,"look","box brush",,"brush","brush",,"brush",
"A28",162,"oh whats in there","box brush","box","box","box brush",,"box",
"A28",163,"whats in there","box brush","box","box","box brush",,"box",
"A28",164,"lookit","box brush",,"box","box brush",,"box",
"A28",165,"whats in there","box brush","box","child","box brush",,"box",
"A28",166,"whats there","box brush","box","child","box brush",,"box",
"A28",167,"whats in there","box brush","box","child","box brush",,"box",
"A28",168,"whats in there","box brush","box","child","box brush",,"box",
"A28",169,"what is it","box brush","box","child","box brush",,"box",
"A28",170,"look","box brush",,"child","box brush",,"brush",
"A28",171,"go look look andrew","box brush",,"child","box brush",,"brush",
"A28",172,"oh what is in there","box brush","box","box","box",,"box",
"A28",173,"lets look at look at the box","box brush","box","box","box",,"box",
"A28",174,"look at the box","box brush","box","box","box",,"box",
"A28",175,"what is in there","box brush","box","child","box",,"box",
"A28",176,"watch this","box brush",,"box","box",,"box",
"A28",177,"where is it","box brush",,"child","box",,"box",
"A28",178,"where is it","box brush",,"child","box",,"box","box"
"A28",179,"whered it go","box brush",,"child","box",,"box","box"
"A28",180,"whered it go","box brush",,"box","box",,"box","box"
"A28",181,"there it is","box brush",,"child","box",,"box",
"A28",182,"there it is","box brush",,"child","box",,"box",
"A28",183,"where is it","box brush",,"child","box",,,"box"
"A28",184,"where is it","box brush",,"child","box",,,"box"
"A28",185,"where is it","box brush",,"child","box",,,
"A28",186,"andrew","box brush",,"child","box",,"box",
"A28",187,"what dat","box brush",,"child","box",,"box",
"A28",188,"what is that","box brush",,"child","box",,"mom",
"A28",189,"what is it","box brush",,"box","box",,"box",
"A28",190,"ha","box brush",,"box","box",,"box","box"
"A28",191,"there it is","box brush",,"box","box",,"box","box"
"A28",192,"put it in here","box brush","box","box","box",,"box",
"A28",193,"put it in the box","box brush","box","box","box",,"box",
"A28",194,"put it in","box brush",,"box","box",,"box",
"A28",195,"close the box","box brush","box","box","box",,"box",
"A28",196,"there it is","box brush",,"child","box",,"box","box"
"A28",197,"there it is","box brush",,"child","box",,,
"A28",198,"put it in the box","box brush","box","box","box",,,
"A28",199,"put it in here","box brush","box","box","box",,,
"A28",200,"wow","box brush",,"child","box",,"mom",
"A28",201,"wow","box brush",,"child","box",,"mom",
"A28",202,"youre gonna play the cymbals huh","box brush",,"child","box",,"box","box"
"A28",203,"yes","box brush",,"child","box",,"box","box"
"A28",204,"you like the box","box brush","box","child","box",,"box","box"
"A28",205,"okay lets just put your little man in here","box brush","box",,"box",,,
"A28",206,"where is he","box brush",,"box",,,"box","box"
"A28",207,"where is he","box brush",,"child","box",,"box",
"A28",208,"where is he","box brush",,"child","box",,"box",
"A28",209,"whered he go","box brush",,"child","box",,"box",
"A28",210,"try that noise","box brush",,"box",,,,
"A28",211,"try that","box brush",,"box",,,,
"A28",212,"hm","box brush",,"child","box brush",,"brush","brush"
"A28",213,"whatd you think of that","box brush","brush","child","brush",,,
"A28",214,"what is this","box brush","brush","child","brush",,,
"A28",215,"what is this","box brush","brush","child","brush",,,
"A28",216,"hm looks like a new toy","box brush","brush",,"brush",,,
"A28",217,"whered it go","box brush",,"child",,,"box","box"
"A28",218,"whered it go","box brush",,"child","box",,"mom",
"A28",219,"whered it go","box brush",,"child","box",,"box",
"A28",220,"ha","box brush",,"child",,,"box","box"
"A28",221,"look whos in there","box brush","box","child",,,"box","box"
"A28",222,"whos in there huh","box brush","box","child",,"box",,"box"
"A28",223,"the man","box brush",,"child",,,,"box"
"A28",224,"that little man","box brush",,"child",,,,"box"
"A28",225,"you found him","box brush",,"child",,,,
"A28",226,"wow you found him","box brush",,"child",,,,
"A28",227,"thats amazing","box brush",,"box","box",,"box",
"A28",228,"put him back in the box","box brush","box","child",,"box","box",
"A28",229,"put him in the box","box brush","box","child",,"box","box",
"A28",230,"can you put him in the box","box brush","box","child",,"box","box","box"
"A28",231,"watch andrew","box brush",,,,,,
"A28",232,"there he is","box brush",,,,,,
"A28",233,"there he is","box brush",,"child",,,,
"A28",234,"whats in there","box brush","box","box","box",,"box",
"A28",235,"whats in there","box brush","box","box",,,"box","box"
"A28",236,"there it is","box brush",,,,,,"box"
"A28",237,"there it is","box brush",,,,,,
"A28",238,"lets go get something to wipe your nose","box brush",,"child","box brush",,,
"A28",239,"you done with this toy","box brush",,,,,,
"A28",240,"ha","dog pig",,"dog",,,"pig",
"A28",241,"look","pig",,"dog","dog",,"pig","pig"
"A28",242,"look","pig",,"dog","dog",,"pig","pig"
"A28",243,"oh but you found a piggy tail","pig","pig","child","dog",,"pig","pig"
"A28",244,"you found piggys tail","pig","pig","child","dog",,"pig","pig"
"A28",245,"whats piggy doing","pig","pig","child","dog",,"pig","pig"
"A28",246,"whats piggy doing","pig","pig","child","child dog",,"pig","pig"
"A28",247,"hum","pig",,"child","dog",,"pig","pig"
"A28",248,"whats piggy doing","pig","pig","child","dog",,"pig","pig"
"A28",249,"hum","pig",,"child","dog",,"pig","pig"
"A28",250,"what is piggy doing","dog pig","pig","pig","dog pig",,"pig",
"A28",251,"whats piggy doing","dog pig","pig","child","pig",,"pig",
"A28",252,"oink","dog pig",,"child","pig",,"pig",
"A28",253,"look at my tail","dog pig","pig","child","pig",,"pig",
"A28",254,"you want to touch my tail","dog pig","pig","child","pig",,"pig",
"A28",255,"you can","dog pig",,"child","pig",,"pig","pig"
"A28",256,"dont put it in my your mouth you silly boy","dog pig","pig","child","pig",,"pig","pig"
"A28",257,"dont put it in your mouth","dog pig","pig","child","pig",,"pig","pig"
"A28",258,"what about this toy","dog pig","dog","child","dog pig",,"dog",
"A28",259,"what about this toy","dog pig","dog","child","dog pig",,"dog",
"A28",260,"ah","dog pig",,"child","dog pig",,"dog",
"A28",261,"nice doggy","dog pig","dog","child","dog pig",,"dog",
"A28",262,"nice doggy","dog pig","dog","child","dog pig",,"dog",
"A28",263,"nice doggy","dog pig","dog","child","dog pig",,"dog",
"A28",264,"nice doggy","dog pig","dog","child","dog pig",,"dog",
"A28",265,"thats not mama thats the doggy","dog pig","dog","child","dog pig",,"dog",
"A28",266,"say hi doggy","dog pig","dog","child","dog pig",,"dog",
"A28",267,"hi doggy","dog pig","dog","child","dog pig",,"dog",
"A28",268,"hi doggy","dog pig","dog","child","dog pig",,"dog",
"A28",269,"ah","dog pig",,"child","dog pig",,"dog","dog"
"A28",270,"hi doggy","dog pig","dog","child","dog pig",,"dog",
"A28",271,"what that","dog pig",,"child","dog pig",,"pig","pig"
"A28",272,"what is that","dog pig",,"child","dog pig",,"pig","pig"
"A28",273,"dont grab his tail","dog pig","pig","child","dog pig",,,"pig"
"A28",274,"do you want to grab his tail","dog pig","pig","child","dog pig",,"pig",
"A28",275,"do you want to grab his tail","dog pig","pig","child","dog pig",,"pig",
"A28",276,"look at that tail","dog pig","pig","child","dog pig",,"pig","pig"
"A28",277,"look at that tail","dog pig","pig","child","dog pig",,"pig","pig"
"A28",278,"nice tail","dog pig","pig","child","dog pig",,"pig","pig"
"A28",279,"oh you like it cause its a piggy","dog pig","pig","child","dog pig",,,
"A28",280,"whats on his head","dog pig","pig","pig","pig",,,
"A28",281,"what that",,,"child","pig",,,
"A28",282,"andrew",,,"child","pig",,,
"A28",283,"he wants to send you a kiss come here","dog pig","pig","child","pig",,,
"A28",284,"umhum you see something else",,,"child","pig",,,
"A28",285,"andrew",,,"child","dog pig",,,
"A28",286,"look at the doggy",,"dog","child","dog pig",,,
"A28",287,"andrew",,,"child","dog pig",,,
"A28",288,"andrew",,,"child","dog pig",,,
"A28",289,"andrew",,,"child","dog pig",,,
"A28",290,"an",,,"child","dog pig",,"mom",
"A28",291,"come here",,,"child","dog pig",,,
"A28",292,"andrew",,,"child","dog pig",,,
"A28",293,"andrew",,,"child","dog pig",,,
"A28",294,"oh you like that little box",,,"child","dog pig",,,
"A28",295,"these wires are much more interesting than these",,"dog pig",,"dog pig",,,
"A28",296,"thats why toys are so funny",,,,"dog pig",,,
"A28",297,"they get toys for kids and kids are never interested in toys than",,,,"dog pig",,,
"A28",298,"thats why people always tell you not to spend your money because they dont care about them",,,,"dog pig",,,
"A28",299,"they last about ten minutes and then theyre off",,,,"pig",,,
"A28",300,"people even say they dont like the fake telephones as much they want your tele",,,,,,,
"A28",301,"they dont want the fake keys they want your keys",,,,,,,
"A28",302,"andrew",,,"child",,,,
"A28",303,"come here",,,"child",,,,
"A28",304,"come here come here",,,"child",,,,
"A28",305,"come here",,,"child","child",,,
"A28",306,"come here big boy",,,"child","child",,"mom",
"A28",307,"oh boy",,,"child","child",,,
"A28",308,"lets go lets go",,,"child","child",,,
"A28",309,"hi",,,"child","child",,"mom",
"A28",310,"im trying to walk",,,"child","child",,"mom",
"A28",311,"im trying to walk",,,"child","child",,,
"A28",312,"see me",,,"child","child",,,
"A28",313,"what about the piggy what about the piggy","dog pig","pig","child","pig",,,
"A28",314,"im just a piggy and i love andrew","dog pig","pig","child","pig",,"pig",
"A28",315,"i love andrew","dog pig",,"child","pig",,,
"A28",316,"i love andrew",,,"child","pig",,,
"A28",317,"i love andrew",,,"child","pig",,,
"A28",318,"i dont like this stupid pig",,"pig","child","pig",,,
"A28",319,"come here","dog pig",,,"pig",,"pig",
"A28",320,"someone wants to see you","dog pig","pig",,"pig",,"pig",
"A28",321,"someone wants to see you","dog pig","pig","child","dog pig",,"dog",
"A28",322,"look who it is","dog pig","pig","child","dog pig",,"dog",
"A28",323,"look who it is","dog pig","pig","child","dog pig",,,
"A28",324,"look who it is",,"pig","dog","dog pig",,,
"A28",325,"andrew","dog pig",,"child","dog pig",,,
"A28",326,"andrew","dog pig",,"child","dog pig",,"pig",
"A28",327,"dd",,,"child","dog pig",,"pig",
"A28",328,"come here dd",,,"child","dog pig",,,
"A28",329,"come here",,,"child",,,,
"A28",330,"you dont want that silly camera",,,"child","child",,,
"A28",331,"you do you want it","dog pig",,"child","child",,,
"A28",332,"but you want the piggy","dog pig","pig","pig","child pig",,"pig",
"A28",333,"you want the piggy","dog pig","pig","child","child pig",,"pig",
"A28",334,"give him kisses","dog pig","pig","child","child pig",,"pig",
"A28",335,"lets look over here",,,"child","child",,,
"A28",336,"lets look over here",,,"child","child",,,
